nniMoves,edgeheights,constraintdists,estdists
1.0,76.0,52,72
1.0,70.0,52,62
1.0,81.0,50,58
1.0,91.0,54,70
1.0,80.0,56,66
1.0,82.0,50,76
1.0,82.0,50,64
1.0,87.0,52,58
1.0,83.0,48,62
1.0,84.0,48,60
1.0,89.0,54,62
1.0,91.0,50,68
1.0,75.0,48,56
1.0,82.0,52,66
1.0,67.0,52,62
1.0,83.0,52,64
1.0,93.0,50,70
1.0,86.0,50,60
1.0,89.0,52,66
1.0,94.0,48,58
1.0,87.0,48,60
1.0,84.0,52,58
1.0,73.0,50,66
1.0,90.0,50,54
1.0,75.0,48,56
1.0,81.0,50,56
1.0,89.0,54,68
1.0,77.0,54,62
1.0,82.0,54,74
1.0,71.0,50,58
1.0,80.0,48,62
1.0,76.0,54,76
1.0,88.0,50,64
1.0,80.0,56,62
1.0,94.0,50,60
1.0,88.0,50,66
1.0,85.0,50,54
1.0,76.0,52,62
1.0,81.0,52,58
1.0,80.0,48,72
1.0,83.0,50,60
1.0,85.0,50,66
1.0,77.0,50,62
1.0,73.0,52,60
1.0,80.0,50,62
1.0,81.0,52,62
1.0,81.0,50,64
1.0,86.0,52,64
1.0,67.0,50,60
1.0,78.0,48,66
1.0,85.0,50,58
1.0,85.0,52,68
1.0,85.0,48,64
1.0,89.0,48,60
1.0,71.0,48,56
1.0,86.0,48,60
1.0,78.0,50,64
1.0,73.0,50,60
1.0,91.0,48,58
1.0,75.0,54,58
1.0,87.0,52,64
1.0,88.0,48,58
1.0,77.0,48,58
1.0,89.0,48,64
1.0,84.0,48,68
1.0,76.0,48,72
1.0,82.0,50,58
1.0,80.0,52,66
1.0,91.0,50,68
1.0,86.0,52,58
1.0,79.0,50,60
1.0,82.0,50,68
1.0,89.0,52,70
1.0,84.0,48,64
1.0,70.0,50,56
1.0,82.0,50,70
1.0,78.0,52,68
1.0,75.0,52,64
1.0,81.0,52,60
1.0,95.0,50,68
1.0,81.0,50,58
1.0,81.0,56,58
1.0,84.0,52,62
1.0,76.0,50,62
1.0,88.0,50,62
1.0,85.0,54,70
1.0,83.0,50,64
1.0,90.0,56,62
1.0,83.0,54,56
1.0,80.0,52,68
1.0,86.0,48,62
1.0,84.0,54,58
1.0,83.0,52,66
1.0,73.0,48,58
1.0,90.0,48,60
1.0,82.0,50,52
1.0,67.0,54,62
1.0,80.0,52,62
1.0,66.0,50,56
1.0,78.0,52,64
1.0,81.0,50,56
1.0,93.0,50,70
1.0,75.0,48,72
1.0,90.0,48,58
1.0,77.0,50,62
1.0,88.0,54,72
1.0,77.0,52,58
1.0,86.0,54,66
1.0,65.0,50,58
1.0,75.0,52,52
1.0,91.0,48,54
1.0,82.0,50,66
1.0,81.0,52,72
1.0,77.0,56,76
1.0,81.0,48,72
1.0,83.0,52,62
1.0,79.0,52,66
1.0,84.0,54,66
1.0,83.0,50,62
1.0,89.0,52,58
1.0,73.0,50,62
1.0,75.0,50,66
1.0,85.0,48,66
1.0,86.0,50,58
1.0,79.0,50,62
1.0,83.0,50,66
1.0,93.0,52,64
1.0,89.0,50,62
1.0,85.0,50,64
1.0,80.0,50,60
1.0,86.0,50,62
1.0,79.0,50,74
1.0,90.0,50,68
1.0,87.0,48,54
1.0,80.0,50,56
1.0,83.0,50,60
1.0,85.0,52,78
1.0,87.0,48,60
1.0,75.0,54,66
1.0,80.0,52,64
1.0,80.0,50,64
1.0,84.0,50,66
1.0,87.0,58,64
1.0,87.0,48,62
1.0,85.0,50,62
1.0,79.0,50,60
1.0,83.0,50,64
1.0,89.0,48,70
1.0,77.0,48,74
1.0,78.0,52,62
1.0,83.0,52,58
1.0,77.0,52,62
1.0,70.0,50,68
1.0,80.0,52,60
1.0,84.0,50,64
1.0,79.0,50,62
1.0,78.0,52,62
1.0,75.0,50,64
1.0,86.0,48,76
1.0,70.0,52,70
1.0,87.0,48,60
1.0,81.0,50,66
1.0,87.0,48,60
1.0,88.0,50,60
1.0,78.0,52,68
1.0,82.0,48,62
1.0,85.0,50,64
1.0,84.0,52,58
1.0,84.0,48,58
1.0,72.0,48,58
1.0,87.0,56,70
1.0,80.0,52,66
1.0,85.0,50,58
1.0,83.0,50,66
1.0,92.0,52,68
1.0,78.0,50,58
1.0,86.0,50,78
1.0,93.0,50,70
1.0,95.0,50,78
1.0,74.0,50,70
1.0,91.0,54,62
1.0,76.0,52,60
1.0,76.0,48,58
1.0,82.0,48,50
1.0,82.0,50,78
1.0,89.0,52,64
1.0,85.0,52,78
1.0,75.0,48,60
1.0,75.0,54,66
1.0,83.0,52,56
1.0,87.0,52,64
1.0,79.0,52,54
1.0,87.0,52,60
1.0,79.0,52,60
1.0,85.0,52,64
1.0,83.0,50,56
1.0,87.0,54,58
1.0,83.0,52,66
1.0,80.0,54,60
1.0,80.0,48,60
1.0,93.0,50,68
1.0,76.0,54,78
1.0,92.0,50,68
1.0,75.0,52,60
1.0,81.0,50,60
1.0,79.0,56,68
1.0,86.0,48,60
1.0,90.0,48,58
1.0,72.0,54,68
1.0,86.0,50,56
1.0,89.0,48,56
1.0,82.0,52,58
1.0,84.0,48,56
1.0,82.0,50,58
1.0,71.0,48,62
1.0,88.0,52,56
1.0,82.0,48,66
1.0,81.0,50,60
1.0,86.0,50,68
1.0,63.0,50,50
1.0,86.0,50,62
1.0,80.0,50,60
1.0,73.0,50,64
1.0,83.0,48,82
1.0,77.0,52,70
1.0,76.0,48,56
1.0,91.0,48,60
1.0,93.0,48,56
1.0,75.0,52,58
1.0,81.0,48,70
1.0,84.0,50,60
1.0,80.0,54,56
1.0,71.0,50,64
1.0,85.0,48,58
1.0,86.0,50,58
1.0,85.0,52,70
1.0,85.0,48,58
1.0,85.0,52,62
1.0,82.0,50,58
1.0,72.0,50,66
1.0,80.0,52,58
1.0,82.0,52,64
1.0,87.0,52,56
1.0,89.0,54,66
1.0,73.0,50,60
1.0,84.0,48,68
1.0,82.0,48,70
1.0,82.0,52,66
1.0,80.0,48,60
1.0,88.0,50,62
1.0,84.0,48,74
1.0,83.0,50,60
1.0,91.0,50,58
1.0,69.0,50,60
1.0,87.0,54,64
1.0,90.0,54,64
1.0,66.0,50,56
1.0,85.0,50,54
1.0,90.0,48,66
1.0,82.0,52,70
1.0,84.0,52,64
1.0,72.0,50,54
1.0,75.0,54,60
1.0,75.0,50,52
1.0,75.0,52,52
1.0,84.0,52,62
1.0,81.0,50,58
1.0,75.0,52,60
1.0,84.0,54,66
1.0,88.0,48,54
1.0,83.0,54,64
1.0,89.0,50,52
1.0,77.0,50,64
1.0,91.0,52,60
1.0,92.0,50,56
1.0,99.0,50,66
1.0,85.0,50,58
1.0,83.0,50,66
1.0,93.0,50,62
1.0,75.0,52,66
1.0,92.0,50,68
1.0,79.0,50,58
1.0,62.0,48,54
1.0,88.0,52,64
1.0,81.0,48,62
1.0,79.0,50,74
1.0,83.0,50,68
1.0,77.0,52,60
1.0,80.0,50,64
1.0,83.0,50,68
1.0,76.0,48,66
1.0,85.0,54,62
1.0,88.0,54,60
1.0,76.0,50,56
1.0,86.0,48,56
1.0,79.0,50,58
1.0,90.0,50,70
1.0,73.0,52,62
1.0,88.0,48,56
1.0,81.0,58,58
1.0,89.0,50,76
1.0,81.0,50,56
1.0,81.0,50,60
1.0,81.0,48,64
1.0,79.0,50,56
1.0,74.0,54,60
1.0,82.0,52,52
1.0,84.0,54,72
1.0,70.0,50,70
1.0,78.0,52,64
1.0,84.0,54,60
1.0,81.0,50,68
1.0,81.0,48,66
1.0,79.0,50,60
1.0,78.0,54,66
1.0,87.0,50,66
1.0,77.0,52,66
1.0,80.0,50,56
1.0,76.0,52,62
1.0,89.0,56,64
1.0,76.0,48,56
1.0,83.0,50,62
1.0,84.0,54,58
1.0,88.0,50,66
1.0,82.0,50,66
1.0,85.0,48,58
1.0,87.0,50,64
1.0,77.0,54,68
1.0,92.0,50,64
1.0,73.0,62,72
1.0,92.0,54,80
1.0,93.0,48,64
1.0,83.0,50,64
1.0,76.0,48,58
1.0,79.0,48,62
1.0,81.0,50,64
1.0,84.0,48,58
1.0,85.0,48,58
1.0,83.0,50,60
1.0,76.0,52,70
1.0,91.0,52,64
1.0,75.0,50,62
1.0,84.0,50,74
1.0,81.0,48,66
1.0,82.0,54,58
1.0,80.0,50,60
1.0,85.0,50,70
1.0,86.0,54,70
1.0,88.0,54,66
1.0,94.0,48,56
1.0,81.0,50,60
1.0,81.0,52,70
1.0,91.0,50,64
1.0,87.0,50,70
1.0,87.0,48,56
1.0,77.0,50,74
1.0,82.0,48,60
1.0,78.0,48,58
1.0,77.0,48,58
1.0,74.0,50,66
1.0,94.0,48,62
1.0,86.0,50,68
1.0,80.0,50,68
1.0,76.0,50,68
1.0,77.0,56,66
1.0,82.0,48,50
1.0,82.0,52,70
1.0,84.0,50,60
1.0,96.0,54,64
1.0,83.0,48,62
1.0,79.0,48,60
1.0,89.0,50,68
1.0,77.0,52,64
1.0,82.0,48,60
1.0,90.0,50,66
1.0,80.0,50,60
1.0,82.0,50,62
1.0,79.0,52,58
1.0,92.0,50,72
1.0,75.0,52,56
1.0,83.0,50,56
1.0,93.0,48,60
1.0,81.0,52,72
1.0,69.0,48,52
1.0,88.0,48,66
1.0,88.0,54,60
1.0,88.0,54,74
1.0,83.0,48,66
1.0,87.0,50,68
1.0,83.0,50,62
1.0,85.0,52,56
1.0,80.0,50,60
1.0,83.0,50,56
1.0,80.0,54,60
1.0,80.0,52,60
1.0,87.0,50,66
1.0,88.0,50,62
1.0,89.0,54,58
1.0,79.0,48,58
1.0,79.0,52,64
1.0,91.0,48,54
1.0,76.0,48,56
1.0,82.0,50,68
1.0,74.0,50,62
1.0,82.0,54,70
1.0,86.0,52,60
1.0,82.0,52,74
1.0,85.0,50,60
1.0,83.0,56,58
1.0,84.0,48,52
1.0,76.0,48,72
1.0,73.0,50,68
1.0,92.0,52,66
1.0,93.0,52,56
1.0,89.0,52,64
1.0,80.0,50,56
1.0,74.0,50,74
1.0,89.0,50,68
1.0,82.0,52,68
1.0,68.0,52,62
1.0,74.0,50,62
1.0,87.0,48,60
1.0,79.0,48,60
1.0,86.0,50,62
1.0,73.0,48,58
1.0,70.0,50,62
1.0,74.0,48,62
1.0,83.0,50,66
1.0,81.0,52,62
1.0,90.0,52,54
1.0,87.0,50,64
1.0,89.0,52,58
1.0,92.0,48,64
1.0,86.0,52,66
1.0,84.0,56,72
1.0,83.0,54,64
1.0,85.0,52,64
1.0,74.0,52,72
1.0,88.0,52,78
1.0,82.0,50,64
1.0,78.0,48,56
1.0,76.0,54,58
1.0,81.0,48,64
1.0,81.0,50,74
1.0,91.0,52,58
1.0,95.0,48,66
1.0,90.0,54,66
1.0,85.0,48,64
1.0,75.0,54,62
1.0,85.0,50,70
1.0,75.0,50,58
1.0,86.0,48,60
1.0,86.0,48,56
1.0,85.0,48,62
1.0,77.0,52,68
1.0,79.0,50,66
1.0,78.0,50,60
1.0,79.0,56,68
1.0,71.0,50,60
1.0,73.0,50,54
1.0,78.0,50,64
1.0,86.0,52,60
1.0,81.0,48,72
1.0,83.0,50,64
1.0,78.0,48,62
1.0,81.0,54,66
1.0,73.0,50,62
1.0,87.0,52,66
1.0,88.0,52,66
1.0,77.0,52,76
1.0,86.0,50,62
1.0,90.0,48,62
1.0,84.0,50,66
1.0,84.0,48,70
1.0,79.0,50,70
1.0,94.0,50,72
1.0,72.0,50,52
1.0,88.0,48,64
1.0,82.0,50,60
1.0,89.0,52,58
1.0,74.0,50,62
1.0,89.0,50,62
1.0,81.0,52,68
1.0,87.0,48,58
1.0,80.0,50,60
1.0,92.0,54,64
1.0,76.0,54,62
1.0,88.0,48,70
1.0,85.0,50,58
1.0,83.0,52,66
1.0,81.0,48,72
1.0,96.0,54,56
1.0,90.0,50,72
1.0,87.0,50,72
1.0,83.0,50,58
1.0,81.0,48,60
1.0,91.0,50,70
1.0,92.0,48,68
1.0,87.0,50,60
1.0,72.0,52,60
1.0,87.0,54,64
1.0,83.0,50,66
1.0,84.0,48,68
1.0,83.0,50,60
1.0,74.0,48,50
1.0,82.0,50,66
1.0,91.0,48,54
1.0,78.0,48,52
1.0,75.0,48,60
1.0,78.0,50,56
1.0,87.0,50,54
1.0,81.0,48,56
1.0,86.0,50,62
1.0,94.0,48,54
1.0,83.0,52,74
1.0,88.0,48,60
1.0,85.0,52,68
1.0,80.0,50,60
1.0,89.0,48,60
1.0,88.0,48,54
1.0,93.0,52,64
1.0,90.0,52,60
1.0,85.0,52,56
1.0,91.0,50,70
1.0,79.0,52,60
1.0,93.0,50,68
1.0,77.0,48,56
1.0,79.0,52,62
1.0,85.0,50,56
1.0,92.0,52,68
1.0,84.0,52,62
1.0,83.0,48,58
1.0,73.0,50,56
1.0,87.0,50,60
1.0,87.0,48,60
1.0,93.0,50,66
1.0,82.0,50,66
1.0,79.0,48,66
1.0,88.0,50,62
1.0,92.0,52,70
1.0,75.0,50,54
1.0,89.0,54,62
1.0,86.0,50,58
1.0,76.0,50,72
1.0,70.0,54,64
1.0,85.0,52,70
1.0,73.0,50,64
1.0,78.0,48,64
1.0,86.0,48,62
1.0,85.0,50,62
1.0,86.0,48,64
1.0,79.0,52,56
1.0,85.0,48,58
1.0,89.0,48,62
1.0,75.0,52,62
1.0,81.0,48,56
1.0,82.0,52,58
1.0,82.0,52,56
1.0,73.0,48,62
1.0,78.0,50,70
1.0,84.0,48,52
1.0,92.0,52,68
1.0,79.0,52,66
1.0,75.0,50,54
1.0,86.0,48,56
1.0,74.0,50,62
1.0,97.0,48,68
1.0,85.0,50,58
1.0,76.0,48,58
1.0,88.0,50,70
1.0,83.0,48,52
1.0,76.0,52,68
1.0,74.0,52,74
1.0,81.0,50,66
1.0,89.0,50,76
1.0,84.0,48,72
1.0,82.0,50,70
1.0,80.0,48,68
1.0,83.0,54,64
1.0,86.0,50,68
1.0,80.0,48,58
1.0,78.0,50,70
1.0,79.0,50,58
1.0,92.0,52,66
1.0,84.0,48,58
1.0,92.0,48,82
1.0,89.0,54,68
1.0,82.0,50,60
1.0,88.0,52,68
1.0,84.0,50,62
1.0,86.0,50,64
1.0,75.0,56,74
1.0,80.0,52,58
1.0,85.0,52,64
1.0,85.0,50,70
1.0,85.0,48,60
1.0,92.0,48,64
1.0,92.0,50,60
1.0,93.0,48,74
1.0,89.0,50,56
1.0,95.0,50,70
1.0,84.0,54,74
1.0,80.0,50,62
1.0,91.0,54,66
1.0,88.0,50,74
1.0,72.0,54,72
1.0,82.0,48,58
1.0,77.0,50,64
1.0,84.0,52,60
1.0,74.0,52,56
1.0,92.0,48,62
1.0,83.0,50,54
1.0,90.0,52,70
1.0,84.0,48,64
1.0,90.0,48,58
1.0,77.0,54,76
1.0,79.0,52,58
1.0,81.0,48,66
1.0,82.0,48,60
1.0,73.0,50,64
1.0,81.0,48,62
1.0,82.0,48,72
1.0,79.0,48,62
1.0,86.0,48,64
1.0,81.0,54,64
1.0,87.0,50,58
1.0,86.0,48,60
1.0,90.0,50,60
1.0,90.0,50,58
1.0,81.0,48,62
1.0,70.0,50,62
1.0,72.0,52,60
1.0,82.0,50,64
1.0,76.0,54,60
1.0,82.0,48,60
1.0,83.0,52,58
1.0,83.0,54,62
1.0,86.0,48,66
1.0,80.0,48,60
1.0,85.0,52,64
1.0,81.0,52,62
1.0,88.0,48,60
1.0,93.0,50,72
1.0,86.0,50,66
1.0,89.0,52,60
1.0,85.0,48,58
1.0,93.0,50,62
1.0,80.0,50,70
1.0,81.0,58,64
1.0,82.0,52,62
1.0,73.0,50,68
1.0,80.0,54,66
1.0,79.0,52,64
1.0,78.0,54,68
1.0,90.0,48,58
1.0,89.0,48,56
1.0,80.0,50,64
1.0,84.0,52,64
1.0,83.0,50,68
1.0,85.0,56,66
1.0,80.0,48,64
1.0,80.0,50,54
1.0,85.0,48,62
1.0,79.0,50,64
1.0,80.0,48,62
1.0,73.0,50,68
1.0,79.0,50,56
1.0,81.0,50,64
1.0,77.0,50,62
1.0,79.0,52,56
1.0,90.0,48,66
1.0,77.0,50,68
1.0,74.0,50,62
1.0,76.0,52,62
2.0,87.5,92,110
2.0,87.0,80,106
2.0,89.0,90,116
2.0,74.5,86,106
2.0,94.0,96,124
2.0,79.5,78,90
2.0,88.0,86,104
2.0,81.0,94,120
2.0,83.5,90,106
2.0,87.0,84,106
2.0,69.5,80,92
2.0,85.5,88,102
2.0,80.0,84,102
2.0,85.0,80,94
2.0,86.0,102,118
2.0,86.5,80,106
2.0,81.0,94,118
2.0,88.5,88,106
2.0,85.0,78,98
2.0,74.5,78,86
2.0,86.5,102,114
2.0,87.5,82,100
2.0,85.0,90,112
2.0,81.5,88,104
2.0,79.5,90,118
2.0,81.0,88,122
2.0,83.5,84,104
2.0,86.5,94,118
2.0,79.5,96,108
2.0,75.5,80,94
2.0,81.0,86,110
2.0,83.0,96,108
2.0,87.5,84,96
2.0,80.0,86,112
2.0,86.5,78,94
2.0,84.0,98,118
2.0,83.5,84,100
2.0,87.5,92,116
2.0,88.0,88,104
2.0,79.0,80,92
2.0,82.0,90,100
2.0,81.0,94,112
2.0,82.5,92,108
2.0,83.0,100,128
2.0,81.5,86,104
2.0,86.5,102,122
2.0,86.5,88,102
2.0,82.5,82,96
2.0,88.5,82,100
2.0,86.5,92,116
2.0,83.5,98,112
2.0,82.0,90,102
2.0,83.5,84,98
2.0,76.5,82,94
2.0,82.0,88,108
2.0,87.5,82,98
2.0,91.0,88,100
2.0,81.0,78,100
2.0,77.5,92,108
2.0,88.0,86,98
2.0,82.5,84,98
2.0,82.0,94,106
2.0,85.5,90,118
2.0,73.5,98,106
2.0,89.0,88,102
2.0,81.0,84,98
2.0,81.5,94,104
2.0,84.5,90,98
2.0,84.0,86,106
2.0,83.0,90,112
2.0,79.0,96,106
2.0,78.5,94,102
2.0,80.5,94,110
2.0,82.5,90,96
2.0,83.5,86,106
2.0,82.5,80,108
2.0,82.5,94,106
2.0,83.0,94,104
2.0,85.0,86,102
2.0,82.0,84,102
2.0,84.0,92,112
2.0,76.0,86,96
2.0,79.0,98,110
2.0,78.5,92,108
2.0,78.5,88,104
2.0,80.0,76,90
2.0,76.0,80,102
2.0,87.0,86,98
2.0,81.5,88,102
2.0,84.0,86,110
2.0,86.0,92,106
2.0,76.0,98,122
2.0,87.0,90,110
2.0,89.0,82,106
2.0,78.5,92,116
2.0,86.5,100,118
2.0,81.5,80,86
2.0,87.5,88,102
2.0,76.0,80,98
2.0,85.5,90,116
2.0,86.0,76,96
2.0,76.0,72,96
2.0,84.5,88,108
2.0,91.0,86,104
2.0,80.5,98,112
2.0,76.5,96,112
2.0,75.5,78,98
2.0,85.5,92,118
2.0,81.5,88,116
2.0,82.0,90,102
2.0,89.0,96,122
2.0,88.5,70,90
2.0,87.0,88,108
2.0,79.5,86,96
2.0,85.0,86,104
2.0,81.0,88,110
2.0,81.0,90,114
2.0,85.5,86,104
2.0,82.0,98,114
2.0,80.5,82,92
2.0,90.5,82,120
2.0,83.0,74,84
2.0,71.5,82,96
2.0,80.0,76,78
2.0,86.0,90,114
2.0,83.0,80,96
2.0,88.5,88,96
2.0,85.5,86,116
2.0,81.5,88,106
2.0,84.0,90,116
2.0,77.5,92,110
2.0,82.5,78,92
2.0,83.5,82,112
2.0,80.0,88,102
2.0,75.0,76,100
2.0,81.0,86,114
2.0,86.5,92,110
2.0,82.5,74,90
2.0,79.5,84,94
2.0,78.5,78,92
2.0,74.5,92,110
2.0,76.0,90,112
2.0,80.0,84,96
2.0,78.5,86,106
2.0,89.0,94,116
2.0,79.5,88,106
2.0,86.5,88,106
2.0,83.5,94,118
2.0,89.0,90,114
2.0,81.5,84,100
2.0,87.0,90,106
2.0,80.5,96,124
2.0,82.5,90,104
2.0,76.0,86,108
2.0,81.0,98,124
2.0,89.0,88,108
2.0,82.5,92,110
2.0,82.0,94,124
2.0,79.0,86,104
2.0,89.0,100,130
2.0,76.0,90,110
2.0,88.0,80,100
2.0,84.0,82,100
2.0,83.5,90,106
2.0,80.5,88,98
2.0,76.0,80,104
2.0,84.0,90,114
2.0,90.0,90,102
2.0,78.5,80,98
2.0,76.5,92,110
2.0,86.0,90,110
2.0,80.5,86,106
2.0,79.5,92,118
2.0,84.0,88,94
2.0,87.5,78,98
2.0,85.0,94,108
2.0,83.5,86,104
2.0,76.5,92,108
2.0,85.0,90,114
2.0,82.5,94,102
2.0,89.0,92,112
2.0,81.5,92,106
2.0,84.0,84,98
2.0,93.0,76,108
2.0,80.5,82,104
2.0,79.0,96,106
2.0,82.5,86,96
2.0,85.5,86,106
2.0,80.5,96,126
2.0,83.0,86,100
2.0,78.0,84,104
2.0,80.0,90,108
2.0,78.0,104,124
2.0,84.0,84,106
2.0,80.5,86,92
2.0,86.0,92,122
2.0,81.5,84,110
2.0,85.0,84,108
2.0,82.0,98,112
2.0,84.5,92,116
2.0,79.0,92,116
2.0,80.0,88,106
2.0,86.0,90,98
2.0,88.0,86,104
2.0,90.5,88,106
2.0,80.5,86,98
2.0,83.5,92,102
2.0,83.0,88,102
2.0,75.0,92,108
2.0,78.0,88,106
2.0,81.0,94,114
2.0,82.0,94,118
2.0,80.5,88,114
2.0,77.5,88,102
2.0,83.0,90,108
2.0,83.0,88,118
2.0,84.0,90,114
2.0,78.0,88,104
2.0,82.5,94,108
2.0,85.0,88,104
2.0,77.5,84,98
2.0,82.5,82,92
2.0,80.0,84,98
2.0,81.0,92,110
2.0,81.5,96,116
2.0,82.0,84,104
2.0,92.5,76,82
2.0,78.5,88,102
2.0,93.0,92,116
2.0,85.5,108,124
2.0,82.5,76,106
2.0,84.0,84,104
2.0,82.5,78,102
2.0,88.0,86,108
2.0,80.0,98,110
2.0,87.5,86,106
2.0,88.0,102,120
2.0,88.5,82,98
2.0,83.0,96,112
2.0,77.0,80,98
2.0,86.5,88,116
2.0,85.5,98,106
2.0,83.5,90,108
2.0,82.0,92,106
2.0,79.0,84,100
2.0,82.0,76,90
2.0,87.0,100,116
2.0,82.5,90,114
2.0,84.0,94,114
2.0,81.0,80,92
2.0,82.5,86,104
2.0,82.0,88,116
2.0,85.0,82,98
2.0,79.5,90,104
2.0,82.5,82,94
2.0,80.5,96,102
2.0,85.0,98,116
2.0,80.0,88,114
2.0,82.5,66,74
2.0,83.0,96,122
2.0,85.5,88,118
2.0,82.0,88,110
2.0,80.5,88,100
2.0,82.5,86,102
2.0,86.5,94,106
2.0,81.5,80,104
2.0,75.5,88,114
2.0,89.5,84,108
2.0,86.0,82,96
2.0,76.0,96,122
2.0,85.5,88,108
2.0,85.0,88,106
2.0,85.0,86,100
2.0,80.0,92,106
2.0,86.0,80,100
2.0,84.5,88,112
2.0,81.0,78,98
2.0,86.5,84,102
2.0,93.0,82,102
2.0,83.5,92,104
2.0,74.5,82,102
2.0,72.0,76,90
2.0,84.5,90,98
2.0,80.5,86,100
2.0,73.5,76,88
2.0,86.5,80,96
2.0,82.5,88,104
2.0,73.0,84,100
2.0,85.5,76,84
2.0,87.0,76,96
2.0,87.5,88,110
2.0,86.0,94,120
2.0,85.5,78,98
2.0,79.5,88,110
2.0,81.0,78,100
2.0,87.0,82,112
2.0,84.0,74,90
2.0,76.0,84,106
2.0,95.5,86,108
2.0,82.0,92,100
2.0,80.0,90,112
2.0,93.5,92,108
2.0,83.5,90,114
2.0,82.5,86,108
2.0,84.0,88,110
2.0,72.5,92,106
2.0,76.0,88,112
2.0,91.0,86,96
2.0,77.0,88,94
2.0,84.5,90,112
2.0,80.5,100,124
2.0,90.0,92,118
2.0,85.5,90,104
2.0,81.0,84,100
2.0,76.5,82,96
2.0,82.5,90,98
2.0,85.0,88,108
2.0,82.5,90,112
2.0,81.0,82,100
2.0,84.5,92,114
2.0,80.5,86,108
2.0,86.5,90,102
2.0,81.5,98,112
2.0,75.5,78,90
2.0,84.0,90,122
2.0,80.5,90,102
2.0,83.5,90,108
2.0,77.0,78,86
2.0,80.5,92,106
2.0,80.0,98,120
2.0,80.5,88,116
2.0,91.5,78,96
2.0,86.5,80,102
2.0,83.0,92,108
2.0,81.0,98,116
2.0,89.5,86,102
2.0,83.5,94,116
2.0,86.0,90,104
2.0,78.5,74,94
2.0,90.5,90,104
2.0,84.5,86,114
2.0,84.5,80,94
2.0,86.0,90,122
2.0,75.0,84,98
2.0,79.5,86,98
2.0,79.0,96,132
2.0,84.5,86,104
2.0,87.5,88,106
2.0,78.5,88,102
2.0,74.5,100,122
2.0,83.0,92,114
2.0,81.5,86,96
2.0,87.0,90,104
2.0,83.5,84,100
2.0,87.0,80,94
2.0,76.0,96,102
2.0,84.5,90,104
2.0,84.0,94,110
2.0,88.0,96,116
2.0,75.0,98,124
2.0,89.0,86,112
2.0,78.0,84,110
2.0,79.0,92,114
2.0,79.5,80,96
2.0,84.5,98,118
2.0,75.5,78,84
2.0,79.5,90,108
2.0,75.5,84,96
2.0,87.5,92,106
2.0,80.0,90,110
2.0,88.0,90,106
2.0,82.0,96,112
2.0,87.5,90,104
2.0,89.5,88,110
2.0,80.0,90,104
2.0,80.5,98,120
2.0,84.0,98,116
2.0,87.0,92,104
2.0,92.5,74,90
2.0,82.5,90,104
2.0,87.5,88,104
2.0,86.0,96,120
2.0,75.0,86,106
2.0,86.0,94,116
2.0,78.0,80,102
2.0,87.0,94,116
2.0,83.5,78,108
2.0,76.0,84,96
2.0,76.5,86,100
2.0,82.5,94,120
2.0,76.5,84,104
2.0,86.0,94,116
2.0,77.0,96,116
2.0,76.0,86,112
2.0,81.0,90,104
2.0,90.5,94,120
2.0,78.5,82,102
2.0,82.0,92,118
2.0,81.0,98,106
2.0,82.5,82,92
2.0,86.5,96,126
2.0,81.5,96,108
2.0,80.5,102,120
2.0,78.5,88,102
2.0,78.0,88,104
2.0,76.0,94,108
2.0,81.5,92,104
2.0,82.5,90,106
2.0,92.0,84,106
2.0,79.5,80,100
2.0,82.5,78,96
2.0,88.5,90,112
2.0,83.0,86,102
2.0,85.0,84,116
2.0,84.5,100,120
2.0,83.0,86,102
2.0,85.5,86,98
2.0,81.5,92,104
2.0,92.5,94,116
2.0,91.5,94,108
2.0,79.5,90,108
2.0,85.0,92,120
2.0,83.0,86,100
2.0,84.0,92,122
2.0,81.5,86,104
2.0,82.5,82,108
2.0,84.5,76,92
2.0,71.5,92,106
2.0,86.0,82,100
2.0,87.0,92,116
2.0,79.0,84,90
2.0,76.5,80,98
2.0,82.5,86,100
2.0,80.5,84,102
2.0,84.0,88,104
2.0,85.0,90,106
2.0,85.0,102,122
2.0,86.5,104,112
2.0,87.0,86,112
2.0,90.0,88,104
2.0,85.0,92,104
2.0,79.5,94,116
2.0,89.0,88,102
2.0,87.5,92,110
2.0,86.5,74,88
2.0,86.5,88,110
2.0,83.0,84,104
2.0,82.5,90,110
2.0,78.0,94,118
2.0,84.5,102,128
2.0,73.5,88,130
2.0,84.5,82,92
2.0,77.0,94,110
2.0,79.5,78,98
2.0,84.0,82,88
2.0,84.5,92,112
2.0,82.0,92,108
2.0,83.0,88,104
2.0,85.5,84,98
2.0,86.5,88,108
2.0,84.0,90,116
2.0,85.0,94,104
2.0,75.5,88,118
2.0,89.5,92,104
2.0,80.0,86,108
2.0,88.0,84,110
2.0,87.0,90,112
2.0,82.0,78,96
2.0,79.0,94,114
2.0,87.5,84,92
2.0,82.5,80,94
2.0,75.5,88,102
2.0,80.0,88,98
2.0,85.5,88,104
2.0,77.0,88,104
2.0,88.5,68,72
2.0,81.0,94,110
2.0,82.0,88,102
2.0,79.0,86,104
2.0,80.5,82,106
2.0,71.5,86,106
2.0,83.5,74,94
2.0,87.0,86,100
2.0,82.5,90,110
2.0,79.0,86,102
2.0,84.5,98,124
2.0,77.0,92,96
2.0,78.5,84,98
2.0,73.5,84,96
2.0,86.5,90,106
