nniMoves,edgeheights,constraintdists,estdists
1.0,50.0,32,44
1.0,62.0,34,38
1.0,50.0,32,40
1.0,51.0,34,44
1.0,58.0,36,50
1.0,55.0,36,44
1.0,53.0,34,44
1.0,64.0,32,46
1.0,53.0,36,36
1.0,59.0,32,42
1.0,60.0,32,42
1.0,61.0,36,44
1.0,53.0,36,38
1.0,61.0,34,38
1.0,65.0,32,46
1.0,50.0,32,40
1.0,55.0,32,34
1.0,56.0,34,40
1.0,51.0,34,48
1.0,58.0,32,36
1.0,55.0,34,38
1.0,50.0,36,42
1.0,44.0,32,46
1.0,49.0,38,42
1.0,57.0,32,34
1.0,58.0,36,46
1.0,49.0,32,40
1.0,53.0,32,42
1.0,57.0,32,44
1.0,58.0,34,40
1.0,64.0,34,42
1.0,62.0,32,44
1.0,58.0,32,36
1.0,58.0,32,38
1.0,56.0,34,48
1.0,52.0,32,32
1.0,64.0,36,42
1.0,54.0,34,36
1.0,60.0,34,34
1.0,55.0,32,40
1.0,56.0,32,42
1.0,56.0,34,46
1.0,58.0,36,50
1.0,62.0,32,42
1.0,55.0,32,32
1.0,53.0,36,42
1.0,61.0,32,34
1.0,56.0,36,44
1.0,63.0,32,42
1.0,54.0,34,44
1.0,53.0,32,38
1.0,50.0,34,44
1.0,59.0,32,48
1.0,51.0,32,34
1.0,48.0,32,36
1.0,64.0,32,54
1.0,54.0,32,36
1.0,51.0,32,42
1.0,54.0,32,38
1.0,48.0,32,48
1.0,55.0,32,34
1.0,59.0,32,54
1.0,57.0,34,46
1.0,54.0,34,42
1.0,50.0,36,36
1.0,58.0,36,46
1.0,50.0,36,38
1.0,55.0,36,52
1.0,60.0,38,48
1.0,55.0,34,46
1.0,51.0,34,38
1.0,50.0,36,42
1.0,57.0,32,40
1.0,58.0,34,44
1.0,51.0,34,44
1.0,57.0,34,38
1.0,55.0,36,40
1.0,62.0,32,48
1.0,56.0,34,46
1.0,48.0,34,50
1.0,58.0,32,40
1.0,50.0,36,48
1.0,61.0,38,42
1.0,53.0,34,44
1.0,51.0,34,36
1.0,58.0,32,40
1.0,44.0,36,38
1.0,61.0,34,44
1.0,51.0,32,38
1.0,62.0,34,44
1.0,54.0,34,38
1.0,57.0,32,38
1.0,54.0,32,44
1.0,53.0,36,44
1.0,53.0,36,50
1.0,55.0,36,40
1.0,66.0,34,38
1.0,54.0,32,34
1.0,40.0,34,38
1.0,59.0,36,50
1.0,52.0,36,38
1.0,55.0,34,44
1.0,60.0,38,44
1.0,48.0,32,42
1.0,49.0,34,50
1.0,48.0,32,48
1.0,54.0,34,56
1.0,58.0,32,44
1.0,53.0,34,40
1.0,55.0,34,38
1.0,49.0,34,42
1.0,48.0,34,40
1.0,58.0,34,42
1.0,47.0,36,48
1.0,58.0,34,46
1.0,65.0,32,38
1.0,54.0,32,40
1.0,59.0,34,46
1.0,56.0,34,46
1.0,61.0,34,40
1.0,54.0,34,40
1.0,55.0,32,40
1.0,60.0,34,40
1.0,58.0,36,40
1.0,53.0,32,44
1.0,53.0,34,40
1.0,55.0,32,42
1.0,56.0,32,38
1.0,57.0,34,42
1.0,54.0,34,44
1.0,55.0,34,48
1.0,58.0,32,34
1.0,61.0,34,46
1.0,59.0,36,46
1.0,53.0,34,36
1.0,61.0,36,46
1.0,50.0,36,44
1.0,60.0,34,44
1.0,53.0,34,44
1.0,50.0,32,38
1.0,64.0,34,40
1.0,54.0,38,38
1.0,65.0,34,50
1.0,61.0,32,42
1.0,56.0,32,36
1.0,50.0,34,42
1.0,61.0,36,38
1.0,51.0,34,42
1.0,54.0,32,42
1.0,55.0,36,46
1.0,61.0,32,46
1.0,68.0,34,34
1.0,64.0,32,46
1.0,60.0,32,42
1.0,55.0,34,34
1.0,55.0,32,38
1.0,56.0,36,46
1.0,50.0,32,40
1.0,54.0,34,48
1.0,52.0,32,44
1.0,52.0,36,40
1.0,47.0,34,38
1.0,53.0,32,42
1.0,49.0,34,38
1.0,48.0,34,48
1.0,58.0,32,40
1.0,49.0,36,40
1.0,60.0,32,40
1.0,50.0,38,40
1.0,57.0,34,46
1.0,54.0,34,50
1.0,46.0,34,42
1.0,59.0,32,42
1.0,50.0,34,44
1.0,47.0,32,38
1.0,55.0,32,36
1.0,55.0,34,36
1.0,51.0,34,44
1.0,59.0,36,44
1.0,46.0,32,34
1.0,55.0,32,34
1.0,58.0,34,36
1.0,60.0,32,40
1.0,64.0,36,46
1.0,55.0,32,38
1.0,47.0,38,42
1.0,54.0,34,38
1.0,50.0,34,46
1.0,57.0,34,38
1.0,68.0,32,40
1.0,58.0,34,52
1.0,52.0,34,44
1.0,55.0,32,44
1.0,53.0,34,46
1.0,62.0,32,40
1.0,56.0,34,44
1.0,60.0,32,42
1.0,58.0,34,42
1.0,63.0,34,44
1.0,55.0,32,48
1.0,54.0,36,40
1.0,47.0,36,50
1.0,55.0,32,44
1.0,60.0,34,44
1.0,53.0,38,38
1.0,54.0,34,38
1.0,55.0,34,42
1.0,54.0,36,44
1.0,49.0,34,36
1.0,59.0,36,52
1.0,48.0,32,40
1.0,53.0,32,42
1.0,46.0,34,42
1.0,60.0,34,46
1.0,53.0,32,36
1.0,60.0,34,46
1.0,44.0,34,36
1.0,50.0,36,40
1.0,56.0,36,44
1.0,62.0,34,44
1.0,51.0,32,40
1.0,58.0,34,42
1.0,53.0,36,36
1.0,51.0,34,38
1.0,58.0,36,44
1.0,60.0,34,42
1.0,50.0,36,46
1.0,57.0,34,42
1.0,59.0,36,44
1.0,58.0,38,48
1.0,58.0,34,46
1.0,50.0,32,46
1.0,58.0,34,34
1.0,51.0,34,40
1.0,54.0,32,38
1.0,60.0,34,40
1.0,54.0,32,40
1.0,58.0,32,48
1.0,52.0,32,38
1.0,63.0,36,46
1.0,59.0,34,34
1.0,56.0,38,46
1.0,66.0,32,42
1.0,56.0,32,36
1.0,57.0,32,48
1.0,51.0,32,38
1.0,55.0,34,38
1.0,60.0,34,44
1.0,61.0,34,48
1.0,54.0,36,38
1.0,41.0,32,44
1.0,60.0,32,36
1.0,55.0,34,44
1.0,55.0,32,36
1.0,53.0,36,38
1.0,51.0,36,38
1.0,50.0,36,36
1.0,66.0,34,50
1.0,56.0,32,38
1.0,66.0,34,44
1.0,62.0,32,46
1.0,49.0,34,46
1.0,58.0,32,44
1.0,64.0,32,36
1.0,53.0,32,36
1.0,46.0,36,40
1.0,65.0,32,46
1.0,56.0,32,38
1.0,56.0,32,38
1.0,58.0,36,40
1.0,59.0,34,40
1.0,50.0,32,44
1.0,54.0,34,44
1.0,59.0,34,42
1.0,53.0,34,38
1.0,58.0,38,46
1.0,57.0,34,46
1.0,62.0,32,42
1.0,49.0,34,42
1.0,58.0,38,40
1.0,59.0,32,42
1.0,62.0,34,36
1.0,62.0,36,40
1.0,54.0,34,40
1.0,50.0,34,46
1.0,59.0,32,34
1.0,60.0,36,46
1.0,64.0,34,46
1.0,57.0,34,40
1.0,53.0,32,32
1.0,60.0,32,46
1.0,58.0,32,40
1.0,60.0,36,50
1.0,57.0,34,40
1.0,50.0,34,44
1.0,56.0,36,44
1.0,54.0,34,36
1.0,45.0,34,38
1.0,57.0,38,44
1.0,61.0,36,50
1.0,57.0,32,46
1.0,59.0,34,40
1.0,61.0,32,36
1.0,59.0,32,42
1.0,54.0,34,38
1.0,60.0,32,50
1.0,60.0,34,40
1.0,62.0,32,44
1.0,60.0,34,44
1.0,59.0,40,44
1.0,53.0,34,42
1.0,55.0,34,40
1.0,46.0,36,40
1.0,51.0,34,38
1.0,60.0,32,46
1.0,50.0,34,54
1.0,61.0,34,38
1.0,61.0,32,48
1.0,59.0,36,42
1.0,53.0,34,36
1.0,56.0,32,44
1.0,55.0,34,40
1.0,64.0,32,48
1.0,55.0,34,40
1.0,63.0,36,52
1.0,57.0,34,40
1.0,51.0,34,36
1.0,51.0,32,40
1.0,52.0,32,42
1.0,54.0,34,34
1.0,54.0,32,40
1.0,49.0,36,40
1.0,50.0,32,46
1.0,57.0,32,38
1.0,53.0,34,46
1.0,56.0,38,50
1.0,50.0,36,38
1.0,56.0,36,44
1.0,59.0,34,44
1.0,59.0,34,40
1.0,52.0,32,44
1.0,56.0,32,38
1.0,48.0,32,44
1.0,57.0,34,46
1.0,56.0,32,40
1.0,62.0,32,36
1.0,55.0,34,42
1.0,65.0,32,38
1.0,56.0,32,48
1.0,59.0,34,42
1.0,56.0,34,48
1.0,58.0,36,38
1.0,49.0,34,42
1.0,55.0,36,48
1.0,57.0,34,40
1.0,56.0,32,32
1.0,59.0,32,46
1.0,59.0,34,44
1.0,57.0,34,52
1.0,55.0,32,50
1.0,56.0,34,46
1.0,56.0,34,48
1.0,59.0,36,42
1.0,45.0,32,42
1.0,60.0,34,42
1.0,57.0,32,46
1.0,48.0,34,40
1.0,63.0,34,38
1.0,59.0,32,44
1.0,58.0,34,36
1.0,67.0,36,38
1.0,50.0,34,40
1.0,55.0,32,34
1.0,54.0,36,40
1.0,63.0,32,40
1.0,56.0,34,40
1.0,54.0,34,40
1.0,55.0,34,38
1.0,55.0,32,50
1.0,59.0,34,48
1.0,52.0,36,46
1.0,52.0,34,46
1.0,58.0,34,42
1.0,53.0,34,42
1.0,58.0,32,50
1.0,53.0,34,46
1.0,52.0,32,40
1.0,55.0,34,40
1.0,55.0,36,44
1.0,55.0,36,44
1.0,59.0,34,42
1.0,61.0,34,40
1.0,55.0,34,40
1.0,55.0,32,46
1.0,51.0,32,42
1.0,58.0,32,42
1.0,52.0,32,36
1.0,48.0,32,40
1.0,51.0,32,46
1.0,48.0,34,42
1.0,49.0,34,38
1.0,52.0,32,38
1.0,57.0,32,44
1.0,50.0,34,44
1.0,49.0,36,46
1.0,55.0,32,44
1.0,61.0,32,40
1.0,55.0,34,44
1.0,58.0,36,46
1.0,57.0,34,44
1.0,62.0,32,36
1.0,47.0,34,40
1.0,59.0,32,40
1.0,53.0,34,36
1.0,59.0,32,44
1.0,47.0,34,40
1.0,59.0,36,46
1.0,64.0,34,38
1.0,54.0,34,44
1.0,59.0,34,44
1.0,55.0,38,40
1.0,50.0,32,38
1.0,55.0,36,48
1.0,52.0,32,44
1.0,57.0,32,42
1.0,52.0,36,40
1.0,48.0,34,38
1.0,60.0,32,36
1.0,59.0,34,38
1.0,57.0,36,48
1.0,58.0,36,36
1.0,54.0,34,38
1.0,55.0,32,38
1.0,59.0,34,38
1.0,52.0,36,42
1.0,52.0,32,34
1.0,60.0,32,38
1.0,57.0,32,46
1.0,50.0,38,46
1.0,54.0,36,42
1.0,54.0,32,40
1.0,58.0,36,50
1.0,57.0,34,44
1.0,52.0,34,40
1.0,54.0,34,36
1.0,52.0,36,42
1.0,58.0,34,40
1.0,45.0,34,38
1.0,55.0,32,42
1.0,52.0,32,38
1.0,61.0,36,44
1.0,55.0,34,34
1.0,57.0,34,46
1.0,57.0,34,50
1.0,58.0,34,40
1.0,57.0,34,44
1.0,54.0,34,42
1.0,57.0,34,38
1.0,63.0,36,40
1.0,52.0,36,42
1.0,52.0,32,38
1.0,57.0,34,42
1.0,52.0,32,44
1.0,56.0,34,36
1.0,58.0,34,36
1.0,53.0,36,40
1.0,54.0,36,44
1.0,54.0,36,38
1.0,52.0,32,38
1.0,59.0,34,40
1.0,54.0,34,48
1.0,57.0,36,46
1.0,43.0,38,50
1.0,57.0,34,46
1.0,56.0,32,40
1.0,59.0,32,40
1.0,52.0,34,42
1.0,59.0,34,50
1.0,52.0,32,34
1.0,53.0,32,40
1.0,57.0,34,44
1.0,59.0,34,34
1.0,55.0,32,48
1.0,50.0,32,36
1.0,51.0,34,48
1.0,54.0,34,38
1.0,55.0,34,38
1.0,53.0,32,46
1.0,61.0,32,42
1.0,52.0,32,38
1.0,54.0,32,56
1.0,63.0,32,48
1.0,52.0,32,40
1.0,55.0,38,48
1.0,51.0,38,42
1.0,49.0,32,54
1.0,61.0,34,38
1.0,65.0,32,42
1.0,52.0,34,40
1.0,59.0,34,40
1.0,54.0,32,40
1.0,54.0,36,42
1.0,56.0,34,42
1.0,48.0,36,42
1.0,61.0,32,48
1.0,55.0,34,38
1.0,59.0,36,48
1.0,52.0,34,44
1.0,54.0,32,42
1.0,61.0,38,44
1.0,52.0,32,38
1.0,63.0,36,48
1.0,47.0,34,36
1.0,53.0,32,42
1.0,49.0,32,36
1.0,60.0,32,40
1.0,51.0,36,40
1.0,57.0,32,44
1.0,61.0,32,44
1.0,58.0,34,44
1.0,43.0,32,42
1.0,52.0,36,38
1.0,59.0,34,44
1.0,59.0,36,40
1.0,47.0,32,36
1.0,50.0,32,38
1.0,54.0,34,38
1.0,54.0,34,48
1.0,58.0,32,42
1.0,58.0,34,50
1.0,59.0,34,42
1.0,52.0,36,42
1.0,56.0,32,48
1.0,58.0,32,46
1.0,55.0,36,50
1.0,61.0,34,42
1.0,59.0,32,42
1.0,53.0,34,44
1.0,49.0,32,42
1.0,56.0,36,38
1.0,64.0,32,42
1.0,57.0,34,42
1.0,43.0,34,50
1.0,58.0,36,52
1.0,63.0,34,48
1.0,56.0,32,50
1.0,54.0,34,44
1.0,58.0,36,44
1.0,51.0,34,40
1.0,61.0,32,40
1.0,64.0,36,48
1.0,58.0,32,34
1.0,58.0,34,46
1.0,51.0,32,34
1.0,53.0,32,34
1.0,44.0,34,34
1.0,64.0,34,54
1.0,53.0,38,44
1.0,59.0,32,50
1.0,62.0,32,44
1.0,42.0,36,40
1.0,61.0,34,38
1.0,54.0,34,44
1.0,62.0,32,36
1.0,48.0,32,44
1.0,51.0,36,48
1.0,56.0,34,38
1.0,55.0,32,42
1.0,50.0,36,46
1.0,59.0,36,44
1.0,55.0,34,38
1.0,52.0,36,38
1.0,67.0,32,46
1.0,63.0,34,44
1.0,56.0,34,44
1.0,57.0,34,44
1.0,58.0,36,40
1.0,51.0,36,42
1.0,58.0,34,56
1.0,57.0,34,48
1.0,57.0,34,38
1.0,54.0,36,48
1.0,52.0,36,48
1.0,59.0,36,40
1.0,50.0,34,36
1.0,55.0,32,38
1.0,53.0,36,40
1.0,55.0,34,42
1.0,52.0,38,38
1.0,51.0,32,52
1.0,55.0,34,38
1.0,56.0,36,36
1.0,57.0,32,50
1.0,58.0,32,38
1.0,53.0,36,42
1.0,58.0,34,38
1.0,61.0,32,48
1.0,60.0,34,46
1.0,54.0,32,44
1.0,55.0,32,36
1.0,62.0,32,38
1.0,53.0,32,38
1.0,57.0,36,50
1.0,50.0,36,44
1.0,58.0,32,32
1.0,54.0,34,40
1.0,63.0,34,38
1.0,51.0,34,44
1.0,56.0,32,40
1.0,58.0,34,50
1.0,57.0,36,44
1.0,59.0,32,44
1.0,58.0,32,36
1.0,59.0,34,48
1.0,60.0,36,44
1.0,51.0,32,36
1.0,49.0,36,46
1.0,58.0,32,42
1.0,63.0,34,42
1.0,47.0,32,36
1.0,59.0,34,46
1.0,58.0,36,42
1.0,64.0,34,42
1.0,51.0,36,44
1.0,54.0,38,46
1.0,54.0,32,48
1.0,57.0,34,48
1.0,57.0,32,38
1.0,50.0,32,40
1.0,63.0,32,48
1.0,57.0,36,40
1.0,58.0,32,40
1.0,61.0,34,52
1.0,63.0,34,50
1.0,64.0,34,40
1.0,61.0,34,50
1.0,55.0,34,42
1.0,56.0,32,44
1.0,48.0,32,40
1.0,64.0,34,52
1.0,57.0,34,48
1.0,64.0,36,44
1.0,55.0,36,42
1.0,57.0,36,36
1.0,65.0,34,44
1.0,58.0,34,48
1.0,51.0,36,50
1.0,66.0,32,40
1.0,55.0,36,42
1.0,57.0,32,38
1.0,50.0,32,34
1.0,53.0,32,42
1.0,63.0,32,36
1.0,53.0,32,40
1.0,60.0,32,46
1.0,55.0,34,38
1.0,67.0,32,46
1.0,53.0,32,44
1.0,58.0,34,40
1.0,57.0,34,40
1.0,52.0,34,46
1.0,60.0,32,42
1.0,52.0,32,36
1.0,57.0,34,42
1.0,56.0,36,40
1.0,55.0,36,38
1.0,58.0,34,42
1.0,54.0,34,38
1.0,52.0,34,36
1.0,51.0,32,44
1.0,57.0,34,36
1.0,53.0,32,42
1.0,55.0,38,44
1.0,54.0,32,44
2.0,51.5,62,80
2.0,58.0,62,72
2.0,56.0,64,74
2.0,55.5,70,82
2.0,60.5,68,80
2.0,55.5,62,72
2.0,60.0,56,62
2.0,53.5,64,78
2.0,57.0,68,86
2.0,50.5,56,68
2.0,53.0,70,82
2.0,56.0,64,78
2.0,55.0,56,66
2.0,59.5,62,78
2.0,54.0,48,58
2.0,53.0,58,80
2.0,62.5,52,64
2.0,61.0,58,70
2.0,54.5,52,68
2.0,52.5,60,74
2.0,50.0,56,64
2.0,57.5,70,76
2.0,53.5,58,82
2.0,55.0,60,74
2.0,60.0,58,78
2.0,51.5,56,64
2.0,55.0,58,70
2.0,62.0,56,64
2.0,52.5,66,74
2.0,52.0,68,80
2.0,52.0,54,66
2.0,55.5,74,82
2.0,56.5,60,68
2.0,54.0,72,84
2.0,56.0,56,68
2.0,63.5,62,82
2.0,60.0,70,78
2.0,61.5,62,74
2.0,56.5,60,70
2.0,56.0,66,72
2.0,53.5,56,72
2.0,51.0,58,68
2.0,57.0,50,68
2.0,55.0,66,80
2.0,52.5,62,78
2.0,54.5,60,74
2.0,55.5,58,70
2.0,55.5,54,62
2.0,54.0,54,60
2.0,59.5,58,70
2.0,50.5,68,86
2.0,51.5,62,74
2.0,59.0,54,60
2.0,55.5,52,64
2.0,52.5,62,72
2.0,54.5,54,56
2.0,48.5,64,78
2.0,55.5,60,80
2.0,55.5,66,98
2.0,56.5,58,68
2.0,54.0,66,74
2.0,57.5,54,62
2.0,56.0,56,68
2.0,62.5,66,80
2.0,52.0,60,66
2.0,54.5,62,68
2.0,55.0,62,80
2.0,51.0,52,54
2.0,55.5,62,76
2.0,58.5,50,58
2.0,59.0,62,72
2.0,54.5,56,62
2.0,51.5,50,64
2.0,60.0,62,80
2.0,59.0,54,68
2.0,58.0,52,64
2.0,56.0,54,62
2.0,59.0,50,70
2.0,59.0,56,74
2.0,54.5,68,76
2.0,55.5,58,72
2.0,57.0,60,70
2.0,61.0,66,78
2.0,54.5,48,54
2.0,55.5,64,76
2.0,57.5,60,70
2.0,61.0,52,60
2.0,50.0,58,76
2.0,56.0,56,66
2.0,53.5,50,56
2.0,57.0,60,72
2.0,53.5,54,66
2.0,51.5,56,70
2.0,55.5,52,62
2.0,55.5,62,68
2.0,56.0,58,72
2.0,53.5,50,54
2.0,55.5,64,80
2.0,54.5,64,76
2.0,50.0,58,66
2.0,60.0,68,86
2.0,62.5,60,76
2.0,55.5,62,76
2.0,52.5,62,76
2.0,48.0,60,72
2.0,46.5,60,60
2.0,52.0,70,88
2.0,52.0,60,76
2.0,56.0,50,64
2.0,54.5,62,74
2.0,56.0,64,78
2.0,58.0,62,82
2.0,61.5,56,74
2.0,52.0,56,74
2.0,52.5,54,66
2.0,61.0,58,64
2.0,59.5,60,70
2.0,51.0,52,68
2.0,52.0,62,86
2.0,53.0,60,66
2.0,54.5,52,68
2.0,54.5,66,82
2.0,53.0,70,78
2.0,59.0,68,84
2.0,50.5,52,52
2.0,51.5,52,66
2.0,49.5,58,62
2.0,57.5,62,76
2.0,53.0,56,64
2.0,60.5,58,70
2.0,60.5,62,78
2.0,56.0,46,60
2.0,51.0,64,74
2.0,57.0,56,68
2.0,50.5,48,58
2.0,55.0,58,66
2.0,57.0,52,68
2.0,52.5,62,70
2.0,63.0,58,66
2.0,60.5,54,68
2.0,55.0,70,78
2.0,59.0,66,82
2.0,55.0,62,66
2.0,52.5,70,78
2.0,58.0,68,84
2.0,58.5,64,68
2.0,56.0,64,74
2.0,55.5,48,60
2.0,64.0,54,60
2.0,54.5,58,68
2.0,54.5,58,78
2.0,56.5,50,62
2.0,56.0,58,76
2.0,55.0,58,72
2.0,55.0,58,74
2.0,49.0,52,66
2.0,55.5,58,70
2.0,60.5,64,70
2.0,56.5,60,74
2.0,58.0,52,64
2.0,60.0,60,82
2.0,59.5,58,78
2.0,55.0,62,76
2.0,57.0,58,66
2.0,51.5,56,70
2.0,59.5,60,68
2.0,54.5,60,66
2.0,63.0,66,86
2.0,58.0,52,62
2.0,53.5,64,76
2.0,59.0,56,72
2.0,56.5,60,80
2.0,53.0,54,60
2.0,56.5,58,76
2.0,54.5,60,70
2.0,60.0,56,64
2.0,58.0,68,76
2.0,59.5,48,56
2.0,56.5,58,72
2.0,57.5,70,86
2.0,53.5,56,70
2.0,58.0,68,88
2.0,58.0,62,78
2.0,58.5,60,68
2.0,54.0,52,64
2.0,54.5,52,72
2.0,56.5,58,66
2.0,55.5,58,72
2.0,53.5,60,70
2.0,55.5,56,68
2.0,54.5,54,64
2.0,56.5,66,76
2.0,54.0,64,74
2.0,60.5,68,78
2.0,53.5,56,68
2.0,55.5,52,56
2.0,59.0,62,72
2.0,58.5,66,96
2.0,58.0,68,86
2.0,56.5,62,74
2.0,52.0,50,58
2.0,58.5,50,62
2.0,56.0,56,62
2.0,58.0,62,66
2.0,55.0,58,70
2.0,58.0,58,76
2.0,52.5,56,74
2.0,54.5,58,68
2.0,52.5,58,70
2.0,54.5,62,74
2.0,49.0,60,68
2.0,54.5,64,84
2.0,57.5,64,78
2.0,57.5,56,72
2.0,54.5,60,70
2.0,48.0,56,64
2.0,57.0,58,62
2.0,54.5,68,76
2.0,55.0,48,58
2.0,56.5,54,64
2.0,54.0,62,76
2.0,56.5,58,70
2.0,52.0,60,74
2.0,63.5,58,70
2.0,50.5,50,70
2.0,59.0,62,84
2.0,57.5,66,80
2.0,44.5,56,62
2.0,59.5,60,74
2.0,53.0,60,74
2.0,50.5,56,74
2.0,53.0,58,64
2.0,60.0,64,72
2.0,53.5,58,70
2.0,60.5,58,70
2.0,54.0,60,74
2.0,50.5,54,72
2.0,57.0,54,68
2.0,51.5,56,70
2.0,53.0,52,74
2.0,60.0,58,68
2.0,52.0,62,72
2.0,59.5,66,74
2.0,59.5,64,78
2.0,55.0,46,58
2.0,59.0,62,66
2.0,54.5,54,68
2.0,54.0,56,66
2.0,58.0,66,102
2.0,58.5,68,80
2.0,58.0,60,76
2.0,47.0,62,74
2.0,55.0,66,78
2.0,59.5,68,82
2.0,49.5,60,76
2.0,58.5,58,70
2.0,56.0,64,86
2.0,52.5,56,78
2.0,55.0,58,72
2.0,66.5,58,74
2.0,55.5,64,78
2.0,63.5,64,82
2.0,57.0,60,74
2.0,53.5,64,78
2.0,54.0,60,78
2.0,60.5,62,72
2.0,61.0,60,78
2.0,53.0,62,72
2.0,60.0,60,70
2.0,53.0,54,60
2.0,56.0,54,68
2.0,53.0,44,60
2.0,54.0,60,66
2.0,56.5,70,88
2.0,59.0,54,56
2.0,60.5,64,80
2.0,55.5,56,64
2.0,52.0,62,76
2.0,56.5,52,62
2.0,59.5,58,72
2.0,50.5,60,78
2.0,54.5,52,68
2.0,57.0,58,82
2.0,51.0,74,78
2.0,53.5,64,84
2.0,54.0,68,86
2.0,59.5,54,70
2.0,59.5,54,72
2.0,59.5,58,82
2.0,57.0,66,82
2.0,58.5,60,70
2.0,60.5,62,74
2.0,56.5,52,66
2.0,54.0,62,80
2.0,55.0,60,74
2.0,52.5,66,72
2.0,55.0,54,78
2.0,58.0,56,60
2.0,57.5,62,76
2.0,54.5,68,74
2.0,55.0,56,66
2.0,58.5,64,82
2.0,56.0,68,86
2.0,58.5,52,68
2.0,56.0,66,74
2.0,53.5,74,84
2.0,58.5,60,82
2.0,53.5,56,80
2.0,54.0,70,84
2.0,51.5,66,82
2.0,57.5,58,66
2.0,49.0,54,58
2.0,51.0,62,66
2.0,53.5,56,66
2.0,52.5,60,66
2.0,53.0,60,76
2.0,57.5,62,70
2.0,61.0,62,84
2.0,52.5,68,86
2.0,62.0,58,78
2.0,48.5,58,70
2.0,56.5,66,78
2.0,54.5,62,78
2.0,51.0,64,86
2.0,57.5,52,66
2.0,60.0,74,92
2.0,61.0,58,68
2.0,57.5,60,74
2.0,56.5,66,68
2.0,57.5,60,70
2.0,54.5,66,78
2.0,50.5,62,72
2.0,56.5,66,80
2.0,55.5,56,70
2.0,57.5,64,70
2.0,61.0,62,74
2.0,49.0,62,66
2.0,58.5,58,68
2.0,50.5,50,58
2.0,57.0,62,76
2.0,57.0,66,78
2.0,58.0,68,76
2.0,55.5,62,74
2.0,54.0,54,74
2.0,50.0,60,72
2.0,54.5,66,78
2.0,56.0,56,68
2.0,57.5,60,72
2.0,56.5,60,72
2.0,53.5,60,76
2.0,55.5,66,78
2.0,58.5,58,72
2.0,56.0,50,66
2.0,56.0,54,66
2.0,52.5,70,82
2.0,50.5,54,62
2.0,61.0,62,82
2.0,58.0,52,66
2.0,54.0,62,78
2.0,57.0,56,74
2.0,55.5,62,76
2.0,56.5,64,82
2.0,57.0,58,62
2.0,50.0,62,68
2.0,58.0,58,66
2.0,58.5,56,74
2.0,53.0,62,80
2.0,60.0,54,66
2.0,50.5,54,72
2.0,58.5,60,68
2.0,60.0,58,74
2.0,64.5,56,72
2.0,47.0,60,70
2.0,56.0,60,78
2.0,51.5,68,86
2.0,59.0,56,76
2.0,56.5,60,72
2.0,51.5,48,52
2.0,53.5,50,58
2.0,60.0,70,86
2.0,53.0,58,68
2.0,52.0,56,66
2.0,57.0,60,78
2.0,53.0,60,68
2.0,51.5,44,64
2.0,56.5,64,76
2.0,52.5,58,66
2.0,52.0,56,68
2.0,53.5,54,60
2.0,63.5,60,70
2.0,54.0,58,58
2.0,53.5,66,72
2.0,51.0,62,76
2.0,53.5,64,72
2.0,51.5,64,76
2.0,58.0,54,66
2.0,50.5,56,66
2.0,59.0,68,78
2.0,59.5,56,60
2.0,59.0,62,80
2.0,56.0,48,58
2.0,60.0,64,68
2.0,61.5,70,92
2.0,56.5,54,64
2.0,57.5,64,72
2.0,53.5,68,74
2.0,60.0,70,78
2.0,51.0,64,72
2.0,50.5,64,76
2.0,50.0,48,66
2.0,59.0,70,82
2.0,50.0,52,54
2.0,56.0,58,68
2.0,57.0,56,66
2.0,51.0,58,66
2.0,53.5,60,70
2.0,60.0,50,54
2.0,58.0,70,84
2.0,57.0,60,76
2.0,55.0,56,74
2.0,61.0,46,56
2.0,63.5,62,80
2.0,50.5,62,80
2.0,54.5,58,72
2.0,51.5,64,76
2.0,59.0,58,72
2.0,50.0,62,64
2.0,53.0,66,76
2.0,57.0,60,76
2.0,53.0,52,74
2.0,49.0,52,70
2.0,52.0,62,68
2.0,58.0,56,68
2.0,54.0,54,62
2.0,57.0,58,68
2.0,54.0,56,66
2.0,59.5,60,72
2.0,58.5,68,72
2.0,52.0,60,72
2.0,56.5,64,72
2.0,57.0,64,70
2.0,51.5,62,74
2.0,52.5,54,64
2.0,57.5,58,80
2.0,63.0,62,70
2.0,51.0,56,62
2.0,56.0,64,74
2.0,58.0,66,80
2.0,53.0,64,72
2.0,55.0,66,80
2.0,55.0,64,70
2.0,55.5,68,72
2.0,53.0,64,72
2.0,56.5,52,68
2.0,53.0,60,70
2.0,60.0,62,78
2.0,58.0,56,76
2.0,59.5,62,68
2.0,54.5,56,66
2.0,55.0,54,62
2.0,58.0,56,70
2.0,50.5,56,74
2.0,54.0,56,72
2.0,52.0,60,68
2.0,59.5,62,82
2.0,54.0,62,68
2.0,60.5,46,58
2.0,58.5,62,70
2.0,56.5,64,82
2.0,61.0,64,72
2.0,55.5,56,72
2.0,60.5,68,76
2.0,59.0,52,70
2.0,53.0,56,66
2.0,60.0,58,68
2.0,51.5,46,70
2.0,58.0,60,84
2.0,57.5,54,72
2.0,55.0,62,70
2.0,56.5,64,78
2.0,56.5,62,72
2.0,55.5,62,70
2.0,47.0,62,76
2.0,51.0,50,56
2.0,50.5,60,68
2.0,56.5,52,64
2.0,55.0,54,66
2.0,55.0,66,68
2.0,55.0,62,70
2.0,54.0,66,84
