numtaxa,nretics_true,nretics_est,nretics_inside,nretics_outside,nretics_duplicated,constraint_sizes,estRFerror,gauss_error,constraint_error_sum,replicate_num
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,1.2980008193875885,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.1625210928114131,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.506608222310005,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.20689033625492836,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.1331320133742873,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.3957422776047643,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.41338115750321613,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.1541721125584834,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.4552837137309576,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.3700814374202265,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.4657397786692659,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",52.0,2.3170659993080283,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",44.0,1.2210136148210036,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.518658373399274,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.7005618838766794,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.7551246920979313,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.881131136199133,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.8244914347549743,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,1.0566443638921261,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.9069891021142344,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.5393544828587462,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.43537472038272507,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.5510624808008542,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.529083445499825,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.3299577501037403,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.2519532253085197,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.745944082561093,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.7784062590729512,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.021033967840625202,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.940631303333467,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.6872732599588125,28.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.480350179020842,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.7621450821427111,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.9656676917433185,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,1.5400401137705628,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.561220089930369,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.12031975334388756,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.7909102361924942,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.2467763889181223,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.0374175333433728,0.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.174656664950403,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.40736545881214503,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.3894719487536014,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.910118003346946,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9178218425404894,28.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.6320537839514957,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.6779539720507615,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.04041166575534757,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.6471452415637966,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.22048272596929153,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.9782170643433576,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,2.3707776362864674,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.146167788055993,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.10119105580180593,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.26494353875947924,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.390095310336552,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,1.1293875215219085,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.17822291530320836,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.10330947305672658,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,1.3127763048028998,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.5226010874110047,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.21941509750960742,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.11177070865358771,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.15753635042616776,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.5317272728767712,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.8036886720961975,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.261651494169344,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.1750133102126197,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,2.3585716035369755,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.3339186373009362,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.7540450608816678,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.045517756729314796,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.20400048107583724,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.08167717318902593,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.118200176532653,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,2.7709882075350922,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.43874269146615286,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.08377123986364042,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.9969210965381095,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.568028050121688,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.644727041439452,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,1.8716209819753997,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,1.1005794426559212,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.0261771912880895,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.6685729519807517,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.5162004688745423,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.10859105229209388,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.1622189224897034,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.25955578140755825,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.1586276993917168,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.8248635371322792,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.42054930104153065,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,1.4479511562250966,28.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.607687434209797,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.5951831069078162,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.6576182188443772,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.6357391233575903,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.2597617037889517,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.383461900742607,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",50.0,2.5171069502150663,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",54.0,2.078940707191956,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.23488586496739344,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.13270968143572504,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.917504266705711,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.34909416997282633,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,1.825943943771874,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.3868160754748758,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.21487610936514512,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.4306609011983844,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.28069521560525856,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.5234824917874147,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.01640703538596619,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",44.0,0.5815110578016159,34.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.2556047509237994,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.8592810391850945,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.7307934083805047,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.0189784029915075,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.9221758238924809,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.0227815441849053,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.748206812400344,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.3466210595657846,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.2521448758736843,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.35653379183107,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.143231970627865,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.375039047109613,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.6913549198722666,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.953064817360405,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,2.258779653021822,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.465126301969467,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.22681507998009942,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,7.914001725986079,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,0.9625472157154367,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.48831964917218335,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.5204460558067998,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.106090451964953,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",44.0,1.19912272921048,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.10502700996352712,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,0.22988038000024247,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.486439205915585,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",48.0,3.1066397861142336,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.13255416309359763,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,2.203516962484571,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.07207800490232279,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.25225926894325723,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.5923597489524255,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.5912416564416867,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.8010727419059966,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,2.0202032403394425,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.8078787363523654,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.8742765406861874,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,1.2115492299495996,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.0883905733606305,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.7225450869814195,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,1.9223882483774937,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.0538618303955416,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.495910064546745,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,1.293923381602312,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.1990808471732317,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.5633210786715703,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.5549673817506149,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.31395354829162664,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",56.0,3.0256645113499205,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,1.0264213158830524,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.414326156543554,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.14668217253753338,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.9507874456790981,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,2.15666361306619,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.07427041638432408,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.23825027274928115,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9807194474099594,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,1.7024597023228947,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.9517010239667747,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.027696978850202312,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.0948144845193113,0.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9653020967503503,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.661173124088003,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.0766574788354397,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.723861675740881,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.25595763847334496,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.020601476878053,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.02445543187226469,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.7560549173171718,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,0.3347886500735319,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.09868797469095836,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.33834330334433693,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.5235220614343516,8.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.7359748573113065,32.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.5536505922895927,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.7151036231266675,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,1.3029660303538333,10.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.485668019845029,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.7695817249976681,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.24506449346053694,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,2.1406526555194416,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.2865581606243872,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",46.0,2.2836527168457037,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.3563169099189727,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.4328830061216974,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,2.2289000870033764,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,0.6594227385233972,34.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.1813375178762,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.2614791549895044,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.11635786485725244,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.29314144455389857,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,0.9726427744080219,30.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,0.6673382651156222,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.48794996332233465,16.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.1627527461735667,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,1.783555688663572,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.6050895322448981,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.8183880083074793,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,1.3792903387096993,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.6240486120231705,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",52.0,2.075696630918382,32.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.27392728089575336,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.77684565012367,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.1747005638716548,34.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.1655274472207457,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.11730272912808251,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.9639447449083333,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9114042604788186,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,0.181191230375932,38.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.051240141418635116,12.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.1407649626298157,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.8895672032587488,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.319259155775472,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,1.9385777034368155,10.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.506952430519319,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.4160326325304797,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.11814316667848847,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.19095438799179215,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.0680930926389247,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.5436889585596504,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.26909129031573803,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.7365805910409935,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",44.0,2.0201178563647098,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.3440034243749077,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.021781746791760884,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",12.0,1.1872045329937753,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.3568189782654397,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,1.108797592911762,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.20199765728941793,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.0835931921714685,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.7300259777108644,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,2.491299183261535,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.6594774926307023,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.409468320508259,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.3411084090549013,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.37637584590898476,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.010226629854915119,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,0.4346634633463752,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.20380121354176933,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.6086311155183689,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,0.658373630081648,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,0.509611618610692,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.7032704506513937,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,2.294975063735935,6.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.405833431336583,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.9566009690944883,22.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.1402788023514887,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",14.0,1.4077133102027917,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.06254060245786787,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.3207014859103727,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.886982044449369,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",60.0,2.4411475945898107,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.055373097551845,18.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.5102287611508465,22.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.3631644038108478,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.18495124401529936,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,1.2857882479391196,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",10.0,0.5085136865926176,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,0.12227490666381095,14.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.076493332437152,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",4.0,0.7147472222887261,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",24.0,0.3098883264390285,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,0.3574024731161642,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.2794405185223454,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.24052707821949787,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,0.04634603198771808,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,1.5921374877284982,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",30.0,1.3509120162816481,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,3.8624241800588868,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.5817557475553503,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.7069448981523017,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.5009360930922808,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,0.041797042689857705,6.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,2.436329005684183,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.7527255259004184,18.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.9400850321242225,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,0.07914380469658153,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",0.0,0.03943199780196256,0.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",2.0,1.003432973951998,2.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.8495867613143884,28.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.5308290538872313,26.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.172995093221595,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",16.0,2.209283984405833,2.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,2.9511947186217937,8.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,1.7561787892582768,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",36.0,0.5670953891351233,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",26.0,0.20798687669997531,24.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",6.0,1.1090744712112488,4.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.722022949692814,10.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",32.0,1.1589089665011003,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,0.37475941465521057,20.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,4.12015196640795,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",40.0,0.3740712255555674,28.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",20.0,0.21532564952997935,12.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",28.0,1.9671290844841147,20.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",34.0,0.9181601686642189,24.0,1
50,2,-1.0,2,0,0,"11,9,13,8,10",-1.0,5.483400534343627,14.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",8.0,1.2004336381185097,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",38.0,0.15620202032780303,26.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",22.0,1.9364721595437748,4.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",18.0,1.6924346999147262,16.0,1
50,2,2.0,2,0,0,"11,9,13,8,10",42.0,2.2107830860891053,12.0,1
