net_id,hwcd,sum_constraint_hwcd,gauss_sd,nretics_est,major_tree_only,m,force_unrooted
n100r10,60.0,32.0,62.0,0.9115795867501171,true,15,true
n100r10,48.0,24.0,54.0,1.3545898949677637,true,15,true
n100r10,-1.0,-1.0,-1.0,3.3016326933493487,true,15,true
n100r10,-1.0,-1.0,-1.0,4.543815512059692,true,15,true
n100r10,34.0,10.0,38.0,0.6672193618410014,true,15,true
n100r10,74.0,50.0,80.0,2.016147859198511,true,15,true
n100r10,-1.0,-1.0,-1.0,3.763078635012073,true,15,true
n100r10,-1.0,-1.0,-1.0,2.4870071003133427,true,15,true
n100r10,56.0,32.0,60.0,1.1037999942739627,true,15,true
n100r10,94.0,58.0,92.0,0.6593017816532067,true,15,true
n100r10,58.0,26.0,64.0,1.8077418734339716,true,15,true
n100r10,38.0,14.0,42.0,2.118296714453534,true,15,true
n100r10,-1.0,-1.0,-1.0,3.1410892170732745,true,15,true
n100r10,-1.0,-1.0,-1.0,4.190297550185366,true,15,true
n100r10,-1.0,-1.0,-1.0,3.5121671626454716,true,15,true
n100r10,74.0,48.0,80.0,0.5618073400722277,true,15,true
n100r10,-1.0,-1.0,-1.0,3.0075450133060895,true,15,true
n100r10,24.0,0.0,30.0,0.0,true,15,false
n100r10,-1.0,-1.0,-1.0,3.268976063810718,true,15,false
n100r10,-1.0,-1.0,-1.0,4.6230951398110385,true,15,false
n100r10,36.0,12.0,44.0,0.9197117362968202,true,15,false
n100r10,94.0,70.0,96.0,2.619970196920408,true,15,false
n100r10,-1.0,-1.0,-1.0,2.281233566249589,true,15,false
n100r10,74.0,32.0,70.0,1.9259692538202322,true,15,false
n100r10,114.0,78.0,118.0,2.1164002767899004,true,15,false
n100r10,-1.0,-1.0,-1.0,3.2790367634435236,true,15,false
n100r10,-1.0,-1.0,-1.0,2.5192492953212398,true,15,false
n100r10,62.0,26.0,70.0,1.7937471063344688,true,15,false
n100r10,-1.0,-1.0,-1.0,3.2100343059106478,true,15,false
n100r10,-1.0,-1.0,-1.0,2.3982054119700513,true,15,false
n100r10,108.0,86.0,110.0,2.788072607271303,true,15,false
n100r10,-1.0,-1.0,-1.0,5.339619645446069,true,15,false
n100r10,-1.0,-1.0,-1.0,4.137607965964253,true,15,false
n100r10,56.0,32.0,60.0,1.0037286688919933,true,15,false
n100r10,-1.0,-1.0,-1.0,2.132545914077031,true,15,false
n100r10,46.0,18.0,52.0,0.25219191590309326,true,15,false
n100r10,50.0,28.0,56.0,0.7526394390922907,true,15,false
n100r10,-1.0,-1.0,-1.0,4.903033556458362,true,15,false
n100r10,-1.0,-1.0,-1.0,4.1104996986231,true,15,false
n100r10,34.0,12.0,38.0,0.8260594262426654,true,15,false
n100r10,56.0,26.0,60.0,0.4306899032507784,true,15,false
n100r10,-1.0,-1.0,-1.0,3.7413245522204446,true,15,false
n100r10,-1.0,-1.0,-1.0,2.821558448255374,true,15,false
n100r10,32.0,10.0,38.0,0.8555626511901774,true,15,false
n100r10,40.0,14.0,44.0,1.7364419789675654,true,15,false
n100r10,72.0,42.0,76.0,0.2708176630250631,true,15,false
n100r10,-1.0,-1.0,-1.0,5.166231430478855,true,15,false
n100r10,68.0,44.0,64.0,0.589801647423889,true,15,false
n100r10,-1.0,-1.0,-1.0,2.7237932982598,true,15,false
n100r10,-1.0,-1.0,-1.0,4.264877201988302,true,15,false
n100r10,34.0,12.0,40.0,0.823447205940619,true,15,false
n100r10,-1.0,-1.0,-1.0,4.554373329070471,true,15,false
n100r10,-1.0,-1.0,-1.0,4.2459199146029905,true,15,false
n100r10,-1.0,-1.0,-1.0,3.1959708520798475,true,15,false
n100r10,-1.0,-1.0,-1.0,5.107664726237554,true,15,false
n100r10,-1.0,-1.0,-1.0,2.9657125331930825,true,15,false
n100r10,-1.0,-1.0,-1.0,4.474814171397277,true,15,false
n100r10,24.0,0.0,30.0,1.6787069067435754,true,15,false
n100r10,-1.0,-1.0,-1.0,3.8010749729016675,true,15,false
n100r10,86.0,54.0,90.0,1.5859076951884394,true,15,false
n100r10,-1.0,-1.0,-1.0,3.5090931302487713,true,15,false
n100r10,-1.0,-1.0,-1.0,3.0558260387960385,true,15,false
n100r10,-1.0,-1.0,-1.0,3.1073436969862183,true,15,false
n100r10,-1.0,-1.0,-1.0,5.263852710191788,true,15,false
n100r10,86.0,58.0,92.0,0.5934594256576897,true,15,false
n100r10,62.0,30.0,70.0,0.48588043273343234,true,15,false
n100r10,-1.0,-1.0,-1.0,3.614875193913938,true,15,false
n100r10,84.0,54.0,90.0,2.5965489139908438,true,15,false
n100r10,-1.0,-1.0,-1.0,5.0152964733165994,true,15,false
n100r10,-1.0,-1.0,-1.0,4.012482090933849,true,15,false
n100r10,-1.0,-1.0,-1.0,4.126873159567453,true,15,false
n100r10,-1.0,-1.0,-1.0,5.22428945849096,true,15,false
n100r10,-1.0,-1.0,-1.0,3.7202905969830615,true,15,false
n100r10,-1.0,-1.0,-1.0,3.074661203849203,true,15,false
n100r10,-1.0,-1.0,-1.0,4.153303775614517,true,15,false
n100r10,38.0,10.0,42.0,1.0453801409237684,true,15,false
n100r10,-1.0,-1.0,-1.0,3.418068792897938,true,15,false
n100r10,38.0,20.0,42.0,0.2552411326210873,true,15,false
n100r10,-1.0,-1.0,-1.0,4.7357340056295,true,15,false
n100r10,-1.0,-1.0,-1.0,2.524338376299577,true,15,false
n100r10,-1.0,-1.0,-1.0,4.853162297555844,true,15,false
n100r10,-1.0,-1.0,-1.0,3.9645400047985917,true,15,false
n100r10,82.0,46.0,84.0,1.8765181686730232,true,15,false
n100r10,-1.0,-1.0,-1.0,4.490529639310259,true,15,false
n100r10,-1.0,-1.0,-1.0,5.152133316965138,true,15,false
n100r10,76.0,40.0,84.0,1.6766430496374753,true,15,false
n100r10,-1.0,-1.0,-1.0,5.319970416696671,true,15,false
n100r10,50.0,22.0,50.0,0.12084503165200924,true,15,false
n100r10,-1.0,-1.0,-1.0,3.7785178976512617,true,15,false
n100r10,-1.0,-1.0,-1.0,2.7136311952742274,true,15,false
n100r10,80.0,48.0,86.0,1.51221924487241,true,15,false
n100r10,30.0,4.0,36.0,1.6728216847533055,true,15,false
n100r10,34.0,6.0,40.0,0.47063267592911917,true,15,false
n100r10,-1.0,-1.0,-1.0,3.6721788443751864,true,15,false
n100r10,30.0,8.0,36.0,1.6658190103161115,true,15,false
n100r10,-1.0,-1.0,-1.0,4.286797736546073,true,15,false
n100r10,-1.0,-1.0,-1.0,2.4755459323266717,true,15,false
n100r10,86.0,52.0,82.0,0.08088940127127009,true,15,false
n100r10,-1.0,-1.0,-1.0,3.673331369860917,true,15,false
n100r10,26.0,0.0,32.0,0.8739405107553668,true,15,false
n100r10,-1.0,-1.0,-1.0,5.422958788552388,true,15,false
n100r10,-1.0,-1.0,-1.0,3.027159353528969,true,15,false
n100r10,24.0,0.0,30.0,1.0931702214559216,true,15,false
n100r10,38.0,12.0,42.0,1.5901942639558893,true,15,false
n100r10,82.0,54.0,84.0,1.6721656092881951,true,15,false
n100r10,40.0,18.0,44.0,0.08196135103637729,true,15,false
n100r10,40.0,12.0,44.0,0.12806305785749364,true,15,false
n100r10,-1.0,-1.0,-1.0,2.802187592197397,true,15,false
n100r10,-1.0,-1.0,-1.0,5.475364217479793,true,15,false
n100r10,24.0,2.0,30.0,0.5080882879960921,true,15,false
n100r10,-1.0,-1.0,-1.0,3.2260603149441383,true,15,false
n100r10,-1.0,-1.0,-1.0,4.782487274751997,true,15,false
n100r10,74.0,44.0,72.0,0.7017643629528779,true,15,false
n100r10,-1.0,-1.0,-1.0,5.4709821422901745,true,15,false
n100r10,-1.0,-1.0,-1.0,3.4222378962550333,true,15,false
n100r10,80.0,32.0,88.0,1.2315717275323734,true,15,false
n100r10,-1.0,-1.0,-1.0,5.082877611979957,true,15,false
n100r10,24.0,0.0,30.0,0.0,false,15,true
n100r10,-1.0,-1.0,-1.0,5.008629079804281,false,15,true
n100r10,-1.0,-1.0,-1.0,5.3299737087654595,false,15,true
n100r10,36.0,10.0,38.0,1.5591991515212127,false,15,true
n100r10,60.0,36.0,66.0,1.0131827467921455,false,15,true
n100r10,-1.0,-1.0,-1.0,4.916833708482996,false,15,true
n100r10,-1.0,-1.0,-1.0,4.22320254996273,false,15,true
n100r10,-1.0,-1.0,-1.0,4.443077297162115,false,15,true
n100r10,-1.0,-1.0,-1.0,3.2566441376664725,false,15,true
n100r10,66.0,36.0,68.0,0.04349678269982639,false,15,true
n100r10,58.0,28.0,64.0,2.2961381689454394,false,15,true
n100r10,34.0,12.0,40.0,2.067063625246789,false,15,true
n100r10,-1.0,-1.0,-1.0,5.037210663169817,false,15,true
n100r10,-1.0,-1.0,-1.0,2.664819993295659,false,15,true
n100r10,114.0,82.0,124.0,2.832268628204665,false,15,true
n100r10,-1.0,-1.0,-1.0,4.74130886939783,false,15,true
n100r10,56.0,32.0,60.0,1.7061540367512273,false,15,true
n100r10,62.0,40.0,66.0,1.305508274807118,false,15,true
n100r10,-1.0,-1.0,-1.0,2.37932948872174,false,15,true
n100r10,-1.0,-1.0,-1.0,4.879379994204029,false,15,true
n100r10,36.0,8.0,38.0,0.6849107810334221,false,15,true
n100r10,76.0,52.0,82.0,0.6057062069921553,false,15,true
n100r10,-1.0,-1.0,-1.0,2.852961404352584,false,15,true
n100r10,-1.0,-1.0,-1.0,4.65655731664263,false,15,true
n100r10,-1.0,-1.0,-1.0,3.405037724988678,false,15,true
n100r10,-1.0,-1.0,-1.0,4.390787127424877,false,15,true
n100r10,40.0,16.0,44.0,1.5289754913427551,false,15,true
n100r10,-1.0,-1.0,-1.0,3.9941634321001938,false,15,true
n100r10,-1.0,-1.0,-1.0,4.171654557049989,false,15,true
n100r10,-1.0,-1.0,-1.0,3.3041944123438984,false,15,true
n100r10,42.0,18.0,48.0,0.5183969147810736,false,15,true
n100r10,-1.0,-1.0,-1.0,5.202070330451956,false,15,true
n100r10,-1.0,-1.0,-1.0,3.760228285560271,false,15,true
n100r10,-1.0,-1.0,-1.0,3.9633843045134953,false,15,true
n100r10,-1.0,-1.0,-1.0,2.488444588833689,false,15,true
n100r10,-1.0,-1.0,-1.0,2.525051210075986,false,15,true
n100r10,80.0,46.0,88.0,2.221062687439515,false,15,true
n100r10,26.0,2.0,32.0,1.9702965169515247,false,15,true
n100r10,-1.0,-1.0,-1.0,2.416638665939511,false,15,true
n100r10,-1.0,-1.0,-1.0,2.781022758081967,false,15,true
n100r10,72.0,40.0,78.0,1.6451219340255994,false,15,true
n100r10,92.0,50.0,98.0,1.3314135400541445,false,15,true
n100r10,-1.0,-1.0,-1.0,5.220658769647083,false,15,true
n100r10,-1.0,-1.0,-1.0,5.060361091983758,false,15,true
n100r10,106.0,80.0,106.0,2.621213241615084,false,15,true
n100r10,-1.0,-1.0,-1.0,4.8021001851562275,false,15,true
n100r10,36.0,12.0,40.0,1.0112026175857443,false,15,true
n100r10,-1.0,-1.0,-1.0,3.020779885956546,false,15,true
n100r10,70.0,40.0,64.0,1.0582558650737124,false,15,true
n100r10,72.0,48.0,76.0,0.6327326694245242,false,15,true
n100r10,54.0,32.0,62.0,1.2098539090187521,false,15,true
n100r10,26.0,2.0,32.0,1.5525331145193815,false,15,true
n100r10,26.0,2.0,32.0,1.4330217000845829,false,15,true
n100r10,-1.0,-1.0,-1.0,3.4008192394070385,false,15,true
n100r10,-1.0,-1.0,-1.0,4.059049524629624,false,15,true
n100r10,82.0,46.0,78.0,1.5859279382473435,false,15,true
n100r10,-1.0,-1.0,-1.0,3.5668102733850793,false,15,true
n100r10,-1.0,-1.0,-1.0,3.0885997734468007,false,15,true
n100r10,68.0,38.0,72.0,1.694943645028627,false,15,true
n100r10,-1.0,-1.0,-1.0,4.0796202646008854,false,15,true
n100r10,32.0,10.0,40.0,1.9291188683527523,false,15,true
n100r10,70.0,44.0,76.0,0.5546670747329785,false,15,true
n100r10,52.0,30.0,54.0,1.65010088592891,false,15,true
n100r10,-1.0,-1.0,-1.0,4.402817702930582,false,15,true
n100r10,-1.0,-1.0,-1.0,3.073621216661686,false,15,true
n100r10,-1.0,-1.0,-1.0,2.87937480538799,false,15,true
n100r10,34.0,14.0,38.0,0.4208683068965287,false,15,true
n100r10,-1.0,-1.0,-1.0,4.295428961169794,false,15,true
n100r10,48.0,24.0,52.0,0.6413947830230095,false,15,true
n100r10,46.0,20.0,50.0,0.31809781846912155,false,15,true
n100r10,-1.0,-1.0,-1.0,5.163922482596626,false,15,true
n100r10,-1.0,-1.0,-1.0,2.5482643587256333,false,15,true
n100r10,70.0,48.0,80.0,2.5373034327091273,false,15,true
n100r10,34.0,10.0,40.0,1.2776222639773436,false,15,true
n100r10,-1.0,-1.0,-1.0,1.7243315277499662,false,15,true
n100r10,-1.0,-1.0,-1.0,4.405727561212139,false,15,true
n100r10,-1.0,-1.0,-1.0,3.9470357881189275,false,15,true
n100r10,64.0,32.0,70.0,2.1290103624108614,false,15,true
n100r10,84.0,48.0,90.0,2.056786744270072,false,15,true
n100r10,52.0,26.0,52.0,0.9166084390815025,false,15,true
n100r10,-1.0,-1.0,-1.0,3.0712794825892584,false,15,true
n100r10,70.0,52.0,76.0,0.3464738163508337,false,15,true
n100r10,68.0,42.0,74.0,0.17475247289397178,false,15,true
n100r10,-1.0,-1.0,-1.0,3.8222654478950444,false,15,true
n100r10,-1.0,-1.0,-1.0,5.244117814957543,false,15,true
n100r10,76.0,50.0,80.0,0.27955519894746284,false,15,true
n100r10,-1.0,-1.0,-1.0,5.285438408464684,false,15,true
n100r10,-1.0,-1.0,-1.0,4.17840139404363,false,15,true
n100r10,-1.0,-1.0,-1.0,5.165226323686894,false,15,true
n100r10,-1.0,-1.0,-1.0,2.7674206689197764,false,15,true
n100r10,-1.0,-1.0,-1.0,3.2511599642872278,false,15,true
n100r10,-1.0,-1.0,-1.0,4.139590483225992,false,15,true
n100r10,36.0,14.0,42.0,0.08629986302970369,false,15,true
n100r10,-1.0,-1.0,-1.0,2.5678499456060524,false,15,true
n100r10,-1.0,-1.0,-1.0,4.986213907217512,false,15,true
n100r10,-1.0,-1.0,-1.0,3.7898077531360497,false,15,true
n100r10,-1.0,-1.0,-1.0,1.892439774354387,false,15,true
n100r10,-1.0,-1.0,-1.0,4.03223212780606,false,15,true
n100r10,-1.0,-1.0,-1.0,3.620163860113906,false,15,true
n100r10,76.0,42.0,78.0,0.2280127798201075,false,15,true
n100r10,24.0,0.0,30.0,0.0,false,15,false
n100r10,-1.0,-1.0,-1.0,4.021860321341891,false,15,false
n100r10,-1.0,-1.0,-1.0,2.691958134920631,false,15,false
n100r10,42.0,14.0,48.0,0.24803112191265744,false,15,false
n100r10,-1.0,-1.0,-1.0,3.4964358489541394,false,15,false
n100r10,-1.0,-1.0,-1.0,3.83662030856621,false,15,false
n100r10,-1.0,-1.0,-1.0,4.170824791738667,false,15,false
n100r10,-1.0,-1.0,-1.0,2.513443507227493,false,15,false
n100r10,-1.0,-1.0,-1.0,5.511256878355996,false,15,false
n100r10,42.0,12.0,42.0,0.9648560725922661,false,15,false
n100r10,54.0,32.0,62.0,2.135964158437582,false,15,false
n100r10,-1.0,-1.0,-1.0,3.5423012641895593,false,15,false
n100r10,-1.0,-1.0,-1.0,5.400320518987629,false,15,false
n100r10,60.0,34.0,62.0,1.014210838990047,false,15,false
n100r10,-1.0,-1.0,-1.0,2.2996315465169324,false,15,false
n100r10,90.0,36.0,86.0,1.8577192745737208,false,15,false
n100r10,42.0,16.0,48.0,0.588477224380921,false,15,false
n100r10,-1.0,-1.0,-1.0,2.9734807284220817,false,15,false
n100r10,-1.0,-1.0,-1.0,3.1074220527689476,false,15,false
n100r10,-1.0,-1.0,-1.0,4.334679433206787,false,15,false
n100r10,46.0,18.0,52.0,0.5557866559373029,false,15,false
n100r10,68.0,44.0,72.0,0.773766905301967,false,15,false
n100r10,-1.0,-1.0,-1.0,5.45916728712692,false,15,false
n100r10,30.0,6.0,36.0,2.136838285579991,false,15,false
n100r10,58.0,26.0,66.0,2.0188010605730455,false,15,false
n100r10,-1.0,-1.0,-1.0,3.824036406291148,false,15,false
n100r10,52.0,18.0,52.0,1.0535665213585146,false,15,false
n100r10,64.0,34.0,58.0,1.0095465326468194,false,15,false
n100r10,-1.0,-1.0,-1.0,3.951068366224456,false,15,false
n100r10,44.0,16.0,48.0,0.9576696871805362,false,15,false
n100r10,-1.0,-1.0,-1.0,4.083560209378856,false,15,false
n100r10,44.0,16.0,50.0,0.24911078208063597,false,15,false
n100r10,-1.0,-1.0,-1.0,3.669215531767933,false,15,false
n100r10,42.0,20.0,46.0,0.30451963465902326,false,15,false
n100r10,42.0,18.0,48.0,0.6432708052647418,false,15,false
n100r10,-1.0,-1.0,-1.0,3.3338851500822266,false,15,false
n100r10,-1.0,-1.0,-1.0,3.420113363364847,false,15,false
n100r10,76.0,52.0,86.0,2.7788879794449297,false,15,false
n100r10,-1.0,-1.0,-1.0,3.93012725060831,false,15,false
n100r10,-1.0,-1.0,-1.0,4.8133749706273115,false,15,false
n100r10,-1.0,-1.0,-1.0,4.379842544623501,false,15,false
n100r10,50.0,14.0,56.0,0.8605993222675655,false,15,false
n100r10,-1.0,-1.0,-1.0,3.4807095969001605,false,15,false
n100r10,-1.0,-1.0,-1.0,4.302914819206076,false,15,false
n100r10,-1.0,-1.0,-1.0,3.9671212090792047,false,15,false
n100r10,88.0,52.0,88.0,0.29928500354385223,false,15,false
n100r10,54.0,28.0,60.0,1.462933080228047,false,15,false
n100r10,-1.0,-1.0,-1.0,4.375531037977874,false,15,false
n100r10,62.0,40.0,66.0,1.5944367425832424,false,15,false
n100r10,-1.0,-1.0,-1.0,3.8338083962252663,false,15,false
n100r10,-1.0,-1.0,-1.0,3.741026280906108,false,15,false
n100r10,44.0,14.0,50.0,1.7487375783499675,false,15,false
n100r10,68.0,34.0,66.0,0.826364260837648,false,15,false
n100r10,-1.0,-1.0,-1.0,4.83415652263359,false,15,false
n100r10,50.0,22.0,50.0,0.9873724706284391,false,15,false
n100r10,62.0,24.0,68.0,2.3048084313171513,false,15,false
n100r10,-1.0,-1.0,-1.0,3.8145506913852025,false,15,false
n100r10,34.0,10.0,38.0,0.22573397174065288,false,15,false
n100r10,-1.0,-1.0,-1.0,5.184191424460021,false,15,false
n100r10,-1.0,-1.0,-1.0,3.7448119214651103,false,15,false
n100r10,-1.0,-1.0,-1.0,3.5503454307765905,false,15,false
n100r10,-1.0,-1.0,-1.0,2.7473151104714413,false,15,false
n100r10,-1.0,-1.0,-1.0,5.245725563837897,false,15,false
n100r10,-1.0,-1.0,-1.0,4.560780793159308,false,15,false
n100r10,-1.0,-1.0,-1.0,4.189073200187726,false,15,false
n100r10,-1.0,-1.0,-1.0,5.099082584167625,false,15,false
n100r10,66.0,38.0,72.0,1.6722009304924184,false,15,false
n100r10,66.0,38.0,64.0,2.405370484531357,false,15,false
n100r10,90.0,48.0,94.0,0.7237198218572994,false,15,false
n100r10,-1.0,-1.0,-1.0,4.332470445122948,false,15,false
n100r10,40.0,8.0,48.0,1.7327882387525249,false,15,false
n100r10,50.0,30.0,56.0,2.1977593372334012,false,15,false
n100r10,-1.0,-1.0,-1.0,4.607499327074048,false,15,false
n100r10,-1.0,-1.0,-1.0,2.9237543918658893,false,15,false
n100r10,-1.0,-1.0,-1.0,2.671092439997265,false,15,false
n100r10,46.0,26.0,46.0,1.3781605282718012,false,15,false
n100r10,40.0,8.0,46.0,1.3398063187580336,false,15,false
n100r10,58.0,38.0,60.0,0.8556215591374463,false,15,false
n100r10,-1.0,-1.0,-1.0,3.4002344321805373,false,15,false
n100r10,-1.0,-1.0,-1.0,4.669807856241283,false,15,false
n100r10,-1.0,-1.0,-1.0,3.387980729529985,false,15,false
n100r10,-1.0,-1.0,-1.0,2.7864976292804244,false,15,false
n100r10,-1.0,-1.0,-1.0,4.097058357652521,false,15,false
n100r10,-1.0,-1.0,-1.0,3.002118374638746,false,15,false
n100r10,-1.0,-1.0,-1.0,2.6640510243148867,false,15,false
n100r10,42.0,12.0,46.0,0.40980111387926804,false,15,false
n100r10,-1.0,-1.0,-1.0,3.8909054993549397,false,15,false
n100r10,-1.0,-1.0,-1.0,3.9788795467995928,false,15,false
n100r10,-1.0,-1.0,-1.0,3.690053570293205,false,15,false
n100r10,94.0,56.0,100.0,1.3070191126990378,false,15,false
n100r10,78.0,48.0,74.0,0.7021566555606428,false,15,false
n100r10,-1.0,-1.0,-1.0,3.28904881990468,false,15,false
n100r10,-1.0,-1.0,-1.0,3.6149545419775726,false,15,false
n100r10,-1.0,-1.0,-1.0,4.026211522136537,false,15,false
n100r10,76.0,50.0,80.0,2.281788613477613,false,15,false
n100r10,-1.0,-1.0,-1.0,3.331594708396161,false,15,false
n100r10,-1.0,-1.0,-1.0,3.0577410609674103,false,15,false
n100r10,40.0,14.0,46.0,0.29887880480413037,false,15,false
n100r10,-1.0,-1.0,-1.0,4.660200165397722,false,15,false
n100r10,90.0,52.0,98.0,2.2255207331649314,false,15,false
n100r10,24.0,0.0,30.0,0.0,true,20,true
n100r10,-1.0,-1.0,-1.0,4.1137909725998245,true,20,true
n100r10,-1.0,-1.0,-1.0,2.9855465252939446,true,20,true
n100r10,-1.0,-1.0,-1.0,4.950588446969409,true,20,true
n100r10,60.0,38.0,66.0,0.5743826285012285,true,20,true
n100r10,84.0,54.0,94.0,1.7663284308284597,true,20,true
n100r10,-1.0,-1.0,-1.0,2.691126823749693,true,20,true
n100r10,40.0,14.0,46.0,0.6412950400740149,true,20,true
n100r10,62.0,42.0,64.0,1.2336689293493954,true,20,true
n100r10,-1.0,-1.0,-1.0,4.583580303173078,true,20,true
n100r10,-1.0,-1.0,-1.0,5.249241571726058,true,20,true
n100r10,-1.0,-1.0,-1.0,4.273572587448496,true,20,true
n100r10,-1.0,-1.0,-1.0,3.2383271230744444,true,20,true
n100r10,-1.0,-1.0,-1.0,4.085198461310165,true,20,true
n100r10,-1.0,-1.0,-1.0,3.3799263438061287,true,20,true
n100r10,46.0,24.0,52.0,1.4295517609315442,true,20,true
n100r10,96.0,54.0,92.0,1.8457650211611636,true,20,true
n100r10,58.0,40.0,62.0,0.9509633240643334,true,20,true
n100r10,-1.0,-1.0,-1.0,3.466862258951316,true,20,true
n100r10,-1.0,-1.0,-1.0,5.1080389023573005,true,20,true
n100r10,30.0,8.0,36.0,1.6401530038153223,true,20,true
n100r10,78.0,32.0,78.0,1.2967537096924158,true,20,true
n100r10,30.0,6.0,36.0,1.1293387428536674,true,20,true
n100r10,-1.0,-1.0,-1.0,4.653662079633595,true,20,true
n100r10,48.0,20.0,52.0,1.8970473634500753,true,20,true
n100r10,-1.0,-1.0,-1.0,5.370155653855321,true,20,true
n100r10,-1.0,-1.0,-1.0,5.227978480234661,true,20,true
n100r10,-1.0,-1.0,-1.0,3.613489345130755,true,20,true
n100r10,-1.0,-1.0,-1.0,4.307753195581701,true,20,true
n100r10,32.0,8.0,36.0,0.605026446475207,true,20,true
n100r10,-1.0,-1.0,-1.0,2.2482590693674394,true,20,true
n100r10,-1.0,-1.0,-1.0,5.3689374071732425,true,20,true
n100r10,92.0,54.0,96.0,1.6009909477574498,true,20,true
n100r10,-1.0,-1.0,-1.0,3.489335625437223,true,20,true
n100r10,36.0,6.0,42.0,0.7268799928193135,true,20,true
n100r10,-1.0,-1.0,-1.0,2.8149880373684852,true,20,true
n100r10,90.0,54.0,92.0,1.8358642729483876,true,20,true
n100r10,-1.0,-1.0,-1.0,3.6583446039994394,true,20,true
n100r10,-1.0,-1.0,-1.0,5.386551476549904,true,20,true
n100r10,-1.0,-1.0,-1.0,2.531132839414552,true,20,true
n100r10,-1.0,-1.0,-1.0,4.272591289353608,true,20,true
n100r10,-1.0,-1.0,-1.0,4.604372767433159,true,20,true
n100r10,86.0,38.0,88.0,1.4214443240258554,true,20,true
n100r10,30.0,6.0,36.0,0.6026120505271637,true,20,true
n100r10,92.0,58.0,96.0,2.6967855021189795,true,20,true
n100r10,84.0,46.0,90.0,1.571927673539383,true,20,true
n100r10,86.0,58.0,92.0,1.4903620181871953,true,20,true
n100r10,-1.0,-1.0,-1.0,5.325457852294694,true,20,true
n100r10,-1.0,-1.0,-1.0,3.775243197675285,true,20,true
n100r10,-1.0,-1.0,-1.0,2.522469125179297,true,20,true
n100r10,-1.0,-1.0,-1.0,2.738334932281022,true,20,true
n100r10,70.0,36.0,72.0,1.250242385174997,true,20,true
n100r10,96.0,54.0,100.0,1.907182474895785,true,20,true
n100r10,66.0,40.0,70.0,1.5863226765503662,true,20,true
n100r10,34.0,8.0,38.0,0.19178211764651557,true,20,true
n100r10,-1.0,-1.0,-1.0,2.742788497608136,true,20,true
n100r10,-1.0,-1.0,-1.0,2.063484281458737,true,20,true
n100r10,66.0,40.0,70.0,1.515676663169895,true,20,true
n100r10,70.0,32.0,74.0,1.0956048872200188,true,20,true
n100r10,38.0,12.0,38.0,1.6752100012587956,true,20,true
n100r10,50.0,30.0,58.0,2.2994708459558724,true,20,true
n100r10,58.0,20.0,58.0,0.06877722313104426,true,20,true
n100r10,-1.0,-1.0,-1.0,4.033797165925351,true,20,true
n100r10,-1.0,-1.0,-1.0,4.0127454373610725,true,20,true
n100r10,62.0,36.0,66.0,0.4950948581617847,true,20,true
n100r10,-1.0,-1.0,-1.0,3.2947163615974424,true,20,true
n100r10,-1.0,-1.0,-1.0,5.200387586959214,true,20,true
n100r10,92.0,52.0,92.0,1.2646467884117272,true,20,true
n100r10,-1.0,-1.0,-1.0,2.8107071835563864,true,20,true
n100r10,64.0,26.0,70.0,0.3793459108906418,true,20,true
n100r10,-1.0,-1.0,-1.0,3.5301066356598096,true,20,true
n100r10,-1.0,-1.0,-1.0,4.133969420030402,true,20,true
n100r10,88.0,50.0,94.0,1.882756095961858,true,20,true
n100r10,-1.0,-1.0,-1.0,4.3378412573876695,true,20,true
n100r10,-1.0,-1.0,-1.0,2.5100371952965475,true,20,true
n100r10,-1.0,-1.0,-1.0,3.640405616750424,true,20,true
n100r10,-1.0,-1.0,-1.0,5.269119290171716,true,20,true
n100r10,-1.0,-1.0,-1.0,2.1432730307589596,true,20,true
n100r10,-1.0,-1.0,-1.0,3.267830856778091,true,20,true
n100r10,-1.0,-1.0,-1.0,2.583737476848829,true,20,true
n100r10,-1.0,-1.0,-1.0,2.4609164796533545,true,20,true
n100r10,-1.0,-1.0,-1.0,3.781102764116459,true,20,true
n100r10,82.0,42.0,86.0,0.5349297826964641,true,20,true
n100r10,-1.0,-1.0,-1.0,3.6990179854374547,true,20,true
n100r10,-1.0,-1.0,-1.0,3.352858293343257,true,20,true
n100r10,-1.0,-1.0,-1.0,2.495000542111294,true,20,true
n100r10,-1.0,-1.0,-1.0,2.55416703860169,true,20,true
n100r10,-1.0,-1.0,-1.0,2.8940371431827163,true,20,true
n100r10,-1.0,-1.0,-1.0,3.013727186547007,true,20,true
n100r10,52.0,22.0,56.0,0.6475905106053941,true,20,true
n100r10,68.0,38.0,72.0,0.39181595354024845,true,20,true
n100r10,-1.0,-1.0,-1.0,3.0707067667039016,true,20,true
n100r10,-1.0,-1.0,-1.0,1.9327399212270717,true,20,true
n100r10,-1.0,-1.0,-1.0,2.753319877444497,true,20,true
n100r10,82.0,46.0,80.0,0.6628274015703788,true,20,true
n100r10,98.0,68.0,102.0,0.2775478488308889,true,20,true
n100r10,-1.0,-1.0,-1.0,3.6209653407602387,true,20,true
n100r10,-1.0,-1.0,-1.0,4.100973110247769,true,20,true
n100r10,-1.0,-1.0,-1.0,2.7086303645458774,true,20,true
n100r10,54.0,32.0,58.0,0.12628470829683316,true,20,true
n100r10,24.0,0.0,30.0,0.0,true,20,false
n100r10,102.0,76.0,114.0,2.754497954767655,true,20,false
