nniMoves,edgeheights,constraintdists,estdists
1.0,34.0,16,22
1.0,33.0,18,34
1.0,35.0,16,18
1.0,30.0,16,16
1.0,27.0,16,24
1.0,33.0,16,18
1.0,25.0,18,22
1.0,33.0,16,22
1.0,28.0,18,22
1.0,33.0,16,16
1.0,31.0,16,26
1.0,33.0,16,20
1.0,35.0,18,26
1.0,32.0,16,22
1.0,32.0,16,16
1.0,24.0,16,24
1.0,32.0,16,20
1.0,25.0,16,26
1.0,31.0,18,24
1.0,29.0,16,20
1.0,35.0,16,26
1.0,30.0,16,18
1.0,23.0,18,22
1.0,24.0,16,22
1.0,34.0,16,20
1.0,28.0,16,28
1.0,28.0,18,24
1.0,33.0,16,20
1.0,29.0,18,22
1.0,25.0,18,24
1.0,29.0,18,22
1.0,28.0,20,22
1.0,28.0,16,26
1.0,31.0,18,26
1.0,22.0,16,18
1.0,33.0,16,24
1.0,29.0,16,22
1.0,30.0,16,28
1.0,29.0,16,16
1.0,30.0,18,18
1.0,32.0,18,18
1.0,25.0,16,16
1.0,33.0,18,28
1.0,25.0,16,24
1.0,31.0,16,20
1.0,31.0,16,20
1.0,34.0,16,18
1.0,29.0,18,22
1.0,27.0,20,30
1.0,26.0,18,22
1.0,29.0,18,18
1.0,26.0,18,20
1.0,23.0,16,24
1.0,26.0,18,24
1.0,32.0,16,26
1.0,23.0,18,24
1.0,31.0,16,22
1.0,25.0,18,22
1.0,24.0,16,22
1.0,25.0,16,22
1.0,24.0,18,18
1.0,30.0,16,22
1.0,30.0,18,24
1.0,26.0,20,20
1.0,33.0,18,24
1.0,28.0,16,18
1.0,27.0,16,18
1.0,30.0,16,16
1.0,21.0,18,20
1.0,24.0,16,16
1.0,27.0,16,20
1.0,29.0,16,24
1.0,21.0,18,20
1.0,30.0,16,22
1.0,32.0,18,26
1.0,28.0,18,18
1.0,34.0,16,24
1.0,30.0,18,22
1.0,26.0,16,20
1.0,34.0,16,22
1.0,30.0,16,24
1.0,31.0,18,28
1.0,31.0,16,16
1.0,25.0,18,18
1.0,30.0,18,26
1.0,25.0,18,18
1.0,28.0,18,24
1.0,29.0,16,22
1.0,27.0,18,24
1.0,24.0,16,20
1.0,29.0,16,16
1.0,30.0,16,22
1.0,32.0,18,22
1.0,31.0,16,16
1.0,27.0,16,24
1.0,31.0,18,24
1.0,27.0,18,18
1.0,27.0,18,22
1.0,30.0,16,26
1.0,27.0,16,20
1.0,24.0,16,22
1.0,29.0,16,26
1.0,28.0,16,18
1.0,27.0,18,18
1.0,30.0,18,20
1.0,29.0,16,22
1.0,27.0,16,18
1.0,26.0,18,20
1.0,34.0,16,20
1.0,33.0,16,16
1.0,26.0,16,22
1.0,34.0,18,30
1.0,28.0,18,22
1.0,22.0,16,16
1.0,34.0,16,20
1.0,21.0,16,20
1.0,23.0,18,22
1.0,30.0,24,30
1.0,27.0,20,20
1.0,27.0,18,20
1.0,29.0,16,16
1.0,29.0,16,18
1.0,31.0,16,20
1.0,26.0,16,18
1.0,26.0,16,20
1.0,29.0,16,18
1.0,26.0,16,20
1.0,27.0,18,26
1.0,28.0,16,28
1.0,25.0,16,18
1.0,29.0,16,20
1.0,30.0,16,20
1.0,27.0,16,18
1.0,34.0,16,24
1.0,31.0,16,16
1.0,27.0,16,20
1.0,23.0,16,16
1.0,32.0,16,24
1.0,34.0,18,24
1.0,28.0,16,20
1.0,25.0,16,22
1.0,30.0,16,16
1.0,25.0,20,22
1.0,30.0,18,22
1.0,24.0,18,24
1.0,29.0,16,26
1.0,27.0,16,24
1.0,27.0,18,20
1.0,23.0,16,24
1.0,29.0,18,22
1.0,29.0,18,18
1.0,30.0,18,20
1.0,28.0,16,20
1.0,29.0,18,22
1.0,32.0,16,22
1.0,23.0,18,20
1.0,29.0,16,22
1.0,24.0,16,18
1.0,31.0,18,18
1.0,31.0,16,16
1.0,27.0,20,22
1.0,29.0,18,24
1.0,24.0,18,20
1.0,32.0,18,22
1.0,26.0,18,18
1.0,30.0,18,22
1.0,30.0,16,20
1.0,31.0,16,26
1.0,27.0,16,18
1.0,28.0,16,20
1.0,27.0,18,22
1.0,29.0,18,18
1.0,25.0,18,24
1.0,29.0,16,24
1.0,24.0,18,18
1.0,29.0,16,24
1.0,25.0,18,18
1.0,32.0,18,20
1.0,27.0,16,20
1.0,26.0,16,20
1.0,28.0,18,22
1.0,27.0,16,26
1.0,28.0,18,20
1.0,28.0,16,20
1.0,26.0,16,22
1.0,27.0,18,18
1.0,28.0,16,16
1.0,22.0,16,28
1.0,27.0,16,28
1.0,30.0,18,20
1.0,26.0,18,18
1.0,26.0,16,16
1.0,27.0,16,20
1.0,28.0,16,24
1.0,27.0,16,22
1.0,27.0,20,20
1.0,32.0,16,18
1.0,27.0,16,20
1.0,29.0,16,24
1.0,29.0,18,26
1.0,29.0,16,16
1.0,34.0,16,18
1.0,23.0,18,26
1.0,29.0,16,20
1.0,34.0,16,24
1.0,30.0,16,22
1.0,25.0,16,16
1.0,31.0,16,22
1.0,26.0,16,18
1.0,23.0,16,16
1.0,26.0,16,24
1.0,25.0,16,22
1.0,29.0,16,18
1.0,31.0,18,20
1.0,31.0,16,18
1.0,32.0,18,28
1.0,28.0,16,24
1.0,25.0,18,20
1.0,27.0,20,24
1.0,30.0,18,22
1.0,31.0,18,20
1.0,27.0,18,22
1.0,26.0,16,20
1.0,29.0,16,20
1.0,35.0,18,22
1.0,26.0,16,16
1.0,27.0,20,22
1.0,28.0,18,24
1.0,31.0,18,28
1.0,21.0,16,24
1.0,35.0,16,18
1.0,31.0,18,22
1.0,29.0,16,26
1.0,33.0,18,28
1.0,28.0,16,16
1.0,27.0,18,18
1.0,25.0,18,24
1.0,28.0,18,20
1.0,29.0,18,26
1.0,24.0,16,24
1.0,28.0,18,20
1.0,26.0,16,18
1.0,28.0,16,18
1.0,26.0,18,18
1.0,24.0,16,22
1.0,24.0,16,16
1.0,22.0,18,20
1.0,28.0,18,20
1.0,28.0,18,18
1.0,28.0,16,24
1.0,31.0,16,22
1.0,29.0,16,20
1.0,22.0,16,24
1.0,30.0,16,16
1.0,27.0,16,20
1.0,27.0,18,20
1.0,32.0,16,18
1.0,32.0,18,22
1.0,28.0,18,20
1.0,33.0,18,18
1.0,26.0,16,22
1.0,29.0,16,18
1.0,27.0,18,24
1.0,28.0,16,16
1.0,27.0,18,22
1.0,27.0,16,22
1.0,27.0,16,26
1.0,23.0,16,26
1.0,22.0,16,20
1.0,32.0,18,20
1.0,26.0,18,20
1.0,30.0,16,22
1.0,31.0,16,20
1.0,24.0,16,16
1.0,32.0,16,20
1.0,28.0,16,16
1.0,34.0,18,20
1.0,21.0,16,16
1.0,25.0,16,22
1.0,28.0,18,26
1.0,27.0,20,24
1.0,29.0,18,18
1.0,32.0,16,18
1.0,24.0,20,24
1.0,24.0,18,22
1.0,23.0,18,18
1.0,29.0,18,18
1.0,31.0,16,18
1.0,24.0,18,20
1.0,25.0,20,24
1.0,26.0,20,26
1.0,31.0,20,20
1.0,30.0,16,20
1.0,21.0,18,24
1.0,30.0,18,18
1.0,25.0,16,20
1.0,27.0,16,24
1.0,27.0,22,24
1.0,29.0,16,20
1.0,28.0,16,20
1.0,28.0,18,20
1.0,21.0,16,20
1.0,29.0,16,26
1.0,28.0,16,18
1.0,29.0,18,18
1.0,24.0,18,22
1.0,29.0,18,18
1.0,28.0,16,20
1.0,30.0,16,20
1.0,33.0,16,20
1.0,24.0,16,16
1.0,30.0,16,20
1.0,23.0,18,20
1.0,31.0,18,18
1.0,26.0,16,28
1.0,33.0,16,24
1.0,25.0,18,20
1.0,28.0,18,20
1.0,27.0,16,20
1.0,19.0,16,20
1.0,26.0,18,20
1.0,30.0,18,22
1.0,28.0,16,16
1.0,31.0,18,24
1.0,22.0,18,22
1.0,30.0,18,22
1.0,25.0,16,18
1.0,30.0,16,16
1.0,36.0,18,18
1.0,28.0,16,18
1.0,34.0,16,18
1.0,32.0,16,24
1.0,27.0,18,24
1.0,26.0,16,18
1.0,31.0,16,22
1.0,33.0,16,18
1.0,32.0,16,18
1.0,25.0,16,24
1.0,29.0,16,16
1.0,32.0,18,24
1.0,27.0,16,20
1.0,32.0,16,22
1.0,29.0,16,16
1.0,28.0,16,26
1.0,31.0,16,18
1.0,30.0,18,18
1.0,27.0,18,18
1.0,32.0,16,22
1.0,28.0,16,24
1.0,27.0,16,20
1.0,27.0,16,24
1.0,19.0,16,24
1.0,36.0,16,22
1.0,24.0,16,20
1.0,34.0,18,22
1.0,29.0,16,22
1.0,28.0,18,18
1.0,34.0,18,26
1.0,33.0,20,20
1.0,31.0,16,20
1.0,31.0,18,26
1.0,27.0,16,22
1.0,29.0,18,24
1.0,31.0,18,20
1.0,30.0,16,26
1.0,31.0,18,18
1.0,23.0,16,28
1.0,31.0,18,18
1.0,32.0,16,22
1.0,33.0,16,24
1.0,33.0,16,22
1.0,33.0,16,22
1.0,26.0,16,20
1.0,30.0,16,30
1.0,24.0,16,20
1.0,27.0,16,20
1.0,29.0,16,20
1.0,31.0,16,18
1.0,29.0,20,20
1.0,30.0,16,16
1.0,34.0,16,30
1.0,30.0,16,22
1.0,26.0,18,22
1.0,30.0,16,20
1.0,26.0,18,22
1.0,29.0,16,24
1.0,26.0,16,18
1.0,31.0,16,24
1.0,20.0,16,16
1.0,28.0,16,20
1.0,30.0,16,20
1.0,31.0,16,20
1.0,19.0,16,18
1.0,31.0,16,18
1.0,31.0,16,22
1.0,28.0,16,18
1.0,23.0,18,18
1.0,31.0,18,18
1.0,28.0,18,28
1.0,29.0,18,18
1.0,29.0,20,24
1.0,26.0,16,16
1.0,34.0,16,18
1.0,29.0,16,20
1.0,27.0,16,24
1.0,30.0,16,20
1.0,25.0,18,22
1.0,31.0,18,32
1.0,30.0,18,26
1.0,27.0,18,20
1.0,32.0,18,24
1.0,23.0,16,28
1.0,28.0,16,18
1.0,36.0,18,26
1.0,32.0,16,18
1.0,28.0,18,20
1.0,33.0,16,18
1.0,23.0,16,20
1.0,29.0,20,22
1.0,21.0,16,18
1.0,27.0,16,18
1.0,24.0,18,20
1.0,31.0,22,22
1.0,30.0,18,20
1.0,29.0,16,20
1.0,26.0,18,20
1.0,23.0,20,24
1.0,30.0,16,16
1.0,29.0,16,20
1.0,29.0,16,22
1.0,28.0,18,22
1.0,24.0,16,24
1.0,29.0,18,26
1.0,29.0,16,22
1.0,20.0,16,16
1.0,27.0,16,20
1.0,27.0,18,22
1.0,25.0,16,16
1.0,29.0,18,24
1.0,25.0,18,26
1.0,24.0,16,24
1.0,31.0,16,20
1.0,27.0,16,16
1.0,22.0,16,18
1.0,37.0,16,26
1.0,24.0,16,20
1.0,29.0,16,20
1.0,24.0,16,20
1.0,28.0,18,22
1.0,34.0,18,18
1.0,30.0,18,20
1.0,31.0,16,16
1.0,29.0,20,20
1.0,29.0,16,24
1.0,29.0,16,16
1.0,22.0,16,22
1.0,33.0,16,20
1.0,32.0,18,20
1.0,26.0,20,20
1.0,28.0,16,26
1.0,28.0,16,16
1.0,27.0,16,20
1.0,32.0,18,18
1.0,33.0,16,16
1.0,24.0,18,24
1.0,28.0,18,22
1.0,30.0,16,16
1.0,26.0,20,20
1.0,29.0,18,26
1.0,27.0,16,24
1.0,27.0,20,20
1.0,27.0,20,22
1.0,31.0,16,24
1.0,33.0,16,16
1.0,27.0,16,16
1.0,34.0,16,20
1.0,25.0,16,16
1.0,31.0,16,20
1.0,32.0,16,16
1.0,29.0,16,16
1.0,29.0,16,20
1.0,26.0,18,22
1.0,35.0,16,18
1.0,26.0,20,20
1.0,24.0,16,20
1.0,20.0,16,16
1.0,30.0,18,18
1.0,34.0,18,30
1.0,28.0,16,16
1.0,32.0,16,16
1.0,22.0,18,18
1.0,30.0,16,18
1.0,28.0,16,28
1.0,27.0,16,18
1.0,28.0,20,22
1.0,31.0,16,18
1.0,26.0,16,20
1.0,35.0,16,20
1.0,30.0,16,16
1.0,23.0,16,24
1.0,24.0,18,18
1.0,32.0,16,22
1.0,29.0,16,28
1.0,30.0,18,18
1.0,27.0,16,20
1.0,27.0,16,22
1.0,28.0,18,18
1.0,30.0,16,30
1.0,25.0,18,20
1.0,30.0,18,20
1.0,32.0,18,22
1.0,26.0,16,16
1.0,24.0,18,20
1.0,34.0,16,20
1.0,28.0,16,20
1.0,18.0,16,20
1.0,30.0,16,18
1.0,31.0,16,20
1.0,30.0,18,24
1.0,24.0,16,20
1.0,24.0,16,20
1.0,30.0,18,22
1.0,27.0,16,20
1.0,31.0,16,22
1.0,35.0,16,20
1.0,31.0,16,18
1.0,24.0,18,20
1.0,29.0,16,22
1.0,29.0,16,16
1.0,30.0,16,20
1.0,29.0,16,18
1.0,24.0,16,22
1.0,27.0,18,26
1.0,23.0,20,26
1.0,27.0,18,22
1.0,31.0,18,28
1.0,32.0,18,28
1.0,29.0,16,18
1.0,25.0,16,16
1.0,22.0,16,22
1.0,21.0,20,22
1.0,26.0,16,22
1.0,34.0,18,22
1.0,25.0,16,24
1.0,29.0,16,18
1.0,31.0,16,20
1.0,24.0,18,24
1.0,34.0,18,22
1.0,30.0,16,24
1.0,27.0,18,18
1.0,26.0,18,22
1.0,29.0,18,24
1.0,23.0,18,18
1.0,32.0,18,22
1.0,26.0,16,26
1.0,33.0,18,20
1.0,33.0,16,16
1.0,26.0,16,16
1.0,29.0,18,26
1.0,34.0,16,20
1.0,26.0,16,24
1.0,35.0,16,20
1.0,26.0,16,16
1.0,29.0,16,16
1.0,31.0,18,26
1.0,22.0,18,20
1.0,34.0,16,16
1.0,30.0,16,20
1.0,25.0,16,16
1.0,30.0,16,26
1.0,28.0,16,20
1.0,30.0,16,16
1.0,31.0,16,22
1.0,23.0,18,18
1.0,34.0,18,18
1.0,27.0,16,24
1.0,31.0,16,20
1.0,23.0,18,20
1.0,27.0,16,16
1.0,30.0,16,24
1.0,26.0,16,16
1.0,27.0,16,26
1.0,31.0,16,18
1.0,33.0,16,18
1.0,21.0,22,22
1.0,33.0,16,22
1.0,30.0,18,22
1.0,36.0,18,20
1.0,29.0,16,22
1.0,28.0,16,24
1.0,24.0,16,20
1.0,26.0,16,16
1.0,26.0,18,20
1.0,31.0,16,22
1.0,28.0,16,16
1.0,29.0,16,18
1.0,30.0,16,32
1.0,26.0,16,24
1.0,31.0,16,18
1.0,23.0,16,18
1.0,29.0,16,24
1.0,27.0,16,16
1.0,33.0,16,22
1.0,24.0,16,24
1.0,25.0,16,20
1.0,33.0,18,22
1.0,21.0,16,24
1.0,26.0,16,20
1.0,34.0,16,22
1.0,29.0,18,22
1.0,32.0,16,22
1.0,25.0,18,22
1.0,31.0,16,18
1.0,31.0,16,16
1.0,23.0,16,22
1.0,25.0,16,22
1.0,29.0,18,22
1.0,29.0,16,20
1.0,30.0,16,20
1.0,29.0,16,20
1.0,33.0,18,20
1.0,33.0,16,22
1.0,29.0,16,24
1.0,29.0,16,22
1.0,26.0,16,24
1.0,25.0,18,24
1.0,27.0,18,22
1.0,22.0,16,22
1.0,33.0,16,24
1.0,26.0,18,22
1.0,31.0,20,24
1.0,30.0,18,18
1.0,30.0,16,20
1.0,25.0,16,16
1.0,25.0,16,20
1.0,27.0,16,20
1.0,27.0,18,18
1.0,28.0,18,20
1.0,34.0,16,34
1.0,30.0,16,18
1.0,30.0,16,24
1.0,29.0,16,24
1.0,29.0,18,18
1.0,31.0,16,22
1.0,32.0,20,24
1.0,33.0,18,24
1.0,22.0,16,16
1.0,30.0,16,22
1.0,33.0,16,22
1.0,32.0,20,20
1.0,26.0,16,18
1.0,26.0,16,16
1.0,31.0,16,24
1.0,22.0,16,18
1.0,33.0,16,22
1.0,23.0,18,18
1.0,31.0,18,22
1.0,30.0,16,18
1.0,28.0,16,24
1.0,17.0,16,18
1.0,27.0,16,16
1.0,30.0,16,18
1.0,25.0,18,22
1.0,32.0,16,18
1.0,22.0,18,22
1.0,34.0,18,20
1.0,26.0,18,22
1.0,25.0,16,20
1.0,27.0,16,20
1.0,32.0,16,16
1.0,27.0,16,20
1.0,24.0,16,16
1.0,24.0,16,18
1.0,33.0,16,16
2.0,20.5,32,34
2.0,30.5,28,34
2.0,29.0,32,36
2.0,27.5,32,38
2.0,30.0,26,30
2.0,27.5,30,40
2.0,29.0,32,36
2.0,30.5,32,36
2.0,24.5,26,28
2.0,28.5,30,36
2.0,27.0,26,28
2.0,28.0,36,50
2.0,23.5,30,34
2.0,29.0,26,30
2.0,30.5,34,40
2.0,27.0,34,38
2.0,31.5,26,40
2.0,27.0,32,36
2.0,24.5,26,34
2.0,24.5,32,34
2.0,25.5,24,26
2.0,29.5,30,38
2.0,29.0,32,38
2.0,30.0,26,32
2.0,25.5,30,36
2.0,26.5,28,36
2.0,30.0,36,38
2.0,30.5,32,44
2.0,31.5,32,32
2.0,31.5,30,34
2.0,27.0,36,48
2.0,29.5,30,34
2.0,29.5,28,36
2.0,28.5,30,40
2.0,24.0,28,32
2.0,29.0,24,32
2.0,30.5,26,34
2.0,24.0,28,36
2.0,27.5,26,32
2.0,34.0,22,22
2.0,31.0,28,38
2.0,28.5,26,32
2.0,27.5,26,30
2.0,25.0,28,34
2.0,27.5,30,40
2.0,30.0,26,38
2.0,31.0,24,30
2.0,26.0,28,32
2.0,29.0,26,34
2.0,28.0,26,30
2.0,28.0,30,36
2.0,27.5,24,32
2.0,26.0,20,26
2.0,32.5,24,28
2.0,29.0,32,36
2.0,26.0,32,40
2.0,31.0,32,36
2.0,23.5,34,38
2.0,29.5,28,38
2.0,31.5,24,28
2.0,26.5,30,32
2.0,28.0,26,28
2.0,29.0,32,36
2.0,26.0,32,36
2.0,34.0,26,32
2.0,33.5,30,38
2.0,28.5,34,36
2.0,25.0,26,32
2.0,26.0,32,36
2.0,26.5,32,36
2.0,28.0,22,32
2.0,22.0,24,28
2.0,25.5,28,30
2.0,24.0,34,40
2.0,24.5,32,32
2.0,30.5,28,36
2.0,28.0,24,28
2.0,28.0,26,30
2.0,25.5,38,46
2.0,27.0,28,36
2.0,26.5,32,32
2.0,27.5,28,34
2.0,28.0,28,32
2.0,27.0,36,40
2.0,26.0,34,38
2.0,35.5,34,44
2.0,27.0,32,40
2.0,32.0,28,32
2.0,27.5,40,48
2.0,23.5,26,26
2.0,32.0,26,32
2.0,27.0,28,32
2.0,28.5,26,26
2.0,33.5,26,28
2.0,28.5,30,40
2.0,29.0,30,38
2.0,29.0,34,40
2.0,26.5,20,20
2.0,25.0,26,30
2.0,27.5,36,38
2.0,30.0,30,32
2.0,25.5,28,34
2.0,27.5,30,46
2.0,29.5,34,38
2.0,30.0,26,30
2.0,29.5,26,34
2.0,28.5,32,40
2.0,30.0,34,38
2.0,27.0,30,34
2.0,25.0,32,32
2.0,29.0,32,38
2.0,28.5,24,24
2.0,22.0,28,38
2.0,30.5,32,40
2.0,26.5,38,46
2.0,26.0,34,34
2.0,30.0,28,34
2.0,25.5,32,36
2.0,31.0,34,40
2.0,22.5,32,36
2.0,31.5,30,38
2.0,21.5,26,34
2.0,26.5,28,36
2.0,30.0,32,34
2.0,29.0,26,30
2.0,28.5,28,36
2.0,33.0,30,34
2.0,27.0,26,30
2.0,30.0,26,40
2.0,30.5,30,40
2.0,24.5,32,32
2.0,29.0,32,38
2.0,24.5,26,36
2.0,25.5,30,32
2.0,27.0,34,38
2.0,28.0,36,46
2.0,33.0,30,34
2.0,25.0,28,28
2.0,25.0,26,28
2.0,27.5,34,40
2.0,31.0,32,36
2.0,28.5,36,42
2.0,28.5,30,36
2.0,27.0,24,26
2.0,28.5,20,24
2.0,23.5,20,24
2.0,27.5,26,36
2.0,28.5,34,46
2.0,28.0,28,32
2.0,27.0,28,38
2.0,27.5,30,34
2.0,31.5,26,30
2.0,29.0,32,40
2.0,28.0,26,26
2.0,26.5,26,30
2.0,30.5,28,34
2.0,30.5,30,36
2.0,29.0,30,34
2.0,29.5,32,32
2.0,28.0,30,34
2.0,27.0,30,34
2.0,24.5,32,36
2.0,28.0,26,34
2.0,26.5,32,38
2.0,26.0,32,34
2.0,34.0,30,42
2.0,29.0,32,32
2.0,29.0,28,40
2.0,32.5,34,34
2.0,28.0,28,30
2.0,24.0,26,28
2.0,30.5,28,30
2.0,24.0,26,34
2.0,29.0,32,36
2.0,27.0,26,34
2.0,29.5,28,38
2.0,28.0,30,36
2.0,24.0,30,30
2.0,32.0,20,28
2.0,25.0,26,30
2.0,29.0,38,46
2.0,26.5,34,44
2.0,25.0,28,34
2.0,26.0,30,38
2.0,23.5,28,34
2.0,30.5,30,36
2.0,29.0,32,36
2.0,27.0,32,42
2.0,25.5,24,28
2.0,30.0,26,32
2.0,24.0,28,36
2.0,32.0,34,34
2.0,23.0,32,36
2.0,31.5,30,34
2.0,29.0,28,32
2.0,29.5,32,34
2.0,29.5,32,38
2.0,30.5,28,34
2.0,23.5,28,32
2.0,31.5,26,26
2.0,29.0,32,40
2.0,26.0,32,32
2.0,25.0,26,26
2.0,27.5,32,34
2.0,29.5,20,30
2.0,28.0,36,40
2.0,29.5,34,36
2.0,28.0,26,28
2.0,29.5,32,40
2.0,29.5,32,36
2.0,26.0,24,26
2.0,28.5,34,38
2.0,27.5,32,42
2.0,26.5,36,42
2.0,27.5,26,34
2.0,25.5,30,32
2.0,26.5,28,28
2.0,27.5,32,38
2.0,31.0,30,32
2.0,29.0,38,42
2.0,30.0,28,32
2.0,22.5,34,40
2.0,27.5,32,42
2.0,29.5,30,36
2.0,25.5,26,34
2.0,26.5,30,32
2.0,28.0,32,36
2.0,29.5,26,32
2.0,30.0,34,42
2.0,25.5,34,40
2.0,31.0,28,32
2.0,30.5,26,30
2.0,30.5,22,32
2.0,30.5,28,30
2.0,32.5,26,30
2.0,22.5,22,26
2.0,29.5,30,42
2.0,30.5,30,42
2.0,26.0,18,22
2.0,30.5,34,44
2.0,26.5,22,28
2.0,30.5,32,42
2.0,28.0,34,34
2.0,26.5,30,36
2.0,27.0,24,26
2.0,33.5,30,34
2.0,26.0,24,26
2.0,25.5,32,42
2.0,26.5,34,38
2.0,27.5,28,34
2.0,28.5,34,44
2.0,30.5,36,36
2.0,26.5,26,34
2.0,27.0,20,24
2.0,30.0,28,32
2.0,25.5,30,32
2.0,33.5,30,38
2.0,31.5,32,36
2.0,27.5,30,38
2.0,30.5,26,30
2.0,28.0,34,48
2.0,30.0,28,34
2.0,29.0,26,36
2.0,28.5,28,34
2.0,29.5,26,30
2.0,25.0,26,30
2.0,31.0,30,36
2.0,31.0,32,32
2.0,28.5,28,36
2.0,33.0,32,38
2.0,29.0,30,36
2.0,30.5,30,36
2.0,31.0,26,32
2.0,27.5,30,38
2.0,28.5,32,36
2.0,28.5,28,32
2.0,27.0,30,34
2.0,24.5,34,40
2.0,26.0,24,28
2.0,28.0,28,32
2.0,29.5,34,40
2.0,30.0,26,38
2.0,27.0,34,40
2.0,28.0,30,42
2.0,26.0,36,40
2.0,27.5,30,32
2.0,28.5,30,34
2.0,24.0,32,42
2.0,34.0,32,40
2.0,28.5,30,42
2.0,24.5,42,50
2.0,26.5,26,30
2.0,31.5,30,36
2.0,27.5,32,36
2.0,28.0,28,32
2.0,25.5,26,28
2.0,31.0,24,28
2.0,29.5,30,38
2.0,30.0,34,44
2.0,30.5,34,36
2.0,25.0,28,32
2.0,28.0,20,22
2.0,30.0,36,42
2.0,27.0,32,34
2.0,32.5,28,36
2.0,24.5,28,28
2.0,27.5,24,24
2.0,26.0,34,40
2.0,23.5,32,32
2.0,30.0,28,32
2.0,30.0,32,46
2.0,28.0,24,34
2.0,28.0,32,38
2.0,27.0,28,32
2.0,29.0,26,36
2.0,28.0,36,44
2.0,32.5,26,40
2.0,31.0,32,38
2.0,27.5,32,32
2.0,30.5,24,38
2.0,31.5,24,26
2.0,27.0,30,34
2.0,31.0,24,24
2.0,31.5,34,42
2.0,27.5,22,24
2.0,26.0,32,32
2.0,24.0,24,30
2.0,27.0,28,30
2.0,26.5,32,40
2.0,23.5,28,30
2.0,30.0,28,32
2.0,32.0,36,42
2.0,28.0,28,38
2.0,26.5,20,24
2.0,27.0,30,40
2.0,25.0,32,34
2.0,29.5,38,44
2.0,31.0,32,38
2.0,29.0,32,34
2.0,25.5,32,36
2.0,27.0,26,32
2.0,30.0,26,34
2.0,29.5,28,36
2.0,28.5,28,28
2.0,26.0,28,30
2.0,31.5,26,30
2.0,25.5,26,34
2.0,24.5,30,32
2.0,28.5,34,36
2.0,28.5,24,28
2.0,26.5,28,36
2.0,26.5,26,28
2.0,28.5,28,42
2.0,28.0,26,34
2.0,29.0,32,42
2.0,24.5,28,32
2.0,30.5,32,38
2.0,28.5,30,34
2.0,31.0,34,44
2.0,25.5,26,30
2.0,27.0,32,36
2.0,29.0,28,32
2.0,30.0,24,32
2.0,28.0,32,40
2.0,30.5,30,32
2.0,28.0,30,36
2.0,29.0,32,34
2.0,29.0,30,32
2.0,30.5,32,36
2.0,32.5,26,36
2.0,26.0,30,40
2.0,27.0,30,34
2.0,26.5,28,30
2.0,27.0,28,32
2.0,30.0,34,34
2.0,31.5,30,38
2.0,23.5,30,36
2.0,27.0,32,34
2.0,27.5,24,30
2.0,27.0,30,32
2.0,29.0,32,38
2.0,27.5,26,34
2.0,28.5,20,26
2.0,33.0,34,44
2.0,26.0,18,30
2.0,27.5,38,40
2.0,27.5,32,40
2.0,29.0,34,46
2.0,30.0,30,40
2.0,29.5,24,26
2.0,27.0,30,36
2.0,25.5,34,38
2.0,22.0,30,34
2.0,32.0,26,34
2.0,26.5,30,32
2.0,28.5,36,44
2.0,27.0,30,36
2.0,31.0,28,32
2.0,28.0,36,38
2.0,27.5,32,34
2.0,30.0,30,36
2.0,29.5,32,38
2.0,26.0,28,32
2.0,23.0,28,30
2.0,30.5,28,42
2.0,30.5,28,38
2.0,26.0,30,32
2.0,24.0,22,28
2.0,25.0,26,30
2.0,31.5,32,40
2.0,27.5,28,38
2.0,33.0,28,36
2.0,29.5,30,34
2.0,27.5,26,34
2.0,28.0,28,32
2.0,30.0,28,34
2.0,22.0,30,40
2.0,32.0,30,38
2.0,30.5,24,36
2.0,26.5,32,40
2.0,31.5,28,40
2.0,26.5,32,38
2.0,30.0,30,38
2.0,27.5,30,32
2.0,30.0,36,38
2.0,24.0,18,18
2.0,26.0,30,38
2.0,30.5,22,24
2.0,25.0,30,36
2.0,30.0,32,48
2.0,29.0,24,28
2.0,25.0,34,42
2.0,30.5,30,38
2.0,28.5,28,34
2.0,32.0,26,26
2.0,31.0,36,48
2.0,30.5,26,28
2.0,29.5,32,40
2.0,27.0,34,38
2.0,33.0,26,36
2.0,31.5,30,32
2.0,28.0,30,34
2.0,28.5,26,30
2.0,29.5,30,32
2.0,31.0,34,48
2.0,26.0,28,34
2.0,26.5,30,38
2.0,28.0,20,28
2.0,28.5,32,34
2.0,30.5,30,36
2.0,29.0,26,30
2.0,31.5,24,30
2.0,31.0,36,42
2.0,27.5,30,40
2.0,24.5,28,32
2.0,31.0,28,32
2.0,29.5,26,28
2.0,26.0,34,44
2.0,27.5,34,38
2.0,27.5,28,32
2.0,25.0,32,38
2.0,27.0,32,36
2.0,29.0,28,34
2.0,30.0,32,34
2.0,29.5,30,32
2.0,26.0,22,24
2.0,26.0,30,42
2.0,29.0,32,38
2.0,26.0,32,34
2.0,30.5,34,34
2.0,29.5,26,34
2.0,28.5,24,28
2.0,24.5,38,44
2.0,25.5,22,24
2.0,27.0,34,36
2.0,25.0,30,36
2.0,26.0,30,40
2.0,27.0,26,32
2.0,29.5,30,38
2.0,30.0,32,32
2.0,26.0,26,36
2.0,27.5,32,44
2.0,26.5,32,40
2.0,32.0,36,40
2.0,25.5,32,32
2.0,30.0,30,34
2.0,27.0,30,36
2.0,31.0,28,34
2.0,29.5,26,42
2.0,32.5,28,36
